Name;Version;Vendor
ADAudit Plus;5.0.0;ZOHO Corp
ADManager Plus;6.5;ZOHO Corp.
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 21 NPAPI;21.0.0.197;Adobe Systems Incorporated
Advanced View 4.5.4;4.5.4.959;Schneider Electric
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
AIMP;v4.10.1831, 31.08.2016;AIMP DevTeam
Aspen InfoPlus.21;7.0.0.0;AspenTech
Aspen Process Data;7.0.0.0;AspenTech
Aspen Process Explorer;7.0.0.0;AspenTech
Aspen SQLplus;7.0.0.0;AspenTech
ASUSTOR Control Center 2.0.0.7060;2.0.0.7060;ASUSTOR
ASUSTOR Download Assistant versión 1.3.0.4170;1.3.0.4170;ASUSTOR
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
Cisco WebEx Meetings;;Cisco WebEx LLC
Compresor WinRAR;;
DameWare NT Utilities 7.5;7.5.6.0;DameWare Development
Dell EqualLogic SAN Headquarters;3.2.1.8458;Dell
Dell System Detect - 1;7.9.0.10;Dell
DNS Unlocker version 1.4;1.4;www.dnsunlocker.com
Dropbox;26.4.24;Dropbox, Inc.
EventLog Analyzer;11;ZOHO Corp
FileZilla Client 3.22.2.2;3.22.2.2;Tim Kosse
Google Chrome;56.0.2924.87;Google Inc.
Google Earth;7.1.2.2041;Google
Intel(R) Management Engine Components;11.0.0.1163;Intel Corporation
Intel(R) Processor Graphics;20.19.15.4531;Intel Corporation
Intel® Security Assist;1.0.0.532;Intel Corporation
Java 8 Update 121;8.0.1210.13;Oracle Corporation
Juniper Networks Network Connect 7.4.0;7.4.0.33857;Juniper Networks
Juniper Networks, Inc. Setup Client;7.4.13.52059;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client 64-bit Activex Control;2.1.1.1;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client Activex Control;2.1.1.1;Juniper Networks, Inc.
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
KeePass Password Safe 2.16;2.16;Dominik Reichl
Log360;5.0;ZOHO Corp.
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft OneDrive;17.3.6799.0327;Microsoft Corporation
Microsoft SQL Server Compact 3.5 SP2 ENU;3.5.8080.0;Microsoft Corporation
Microsoft Sync Framework 2.0 Core Components (x64) ENU;2.0.1578.0;Microsoft Corporation
Microsoft Sync Framework 2.0 Provider Services (x64) ENU;2.0.1578.0;Microsoft Corporation
Microsoft Visio Compatibility Pack;15.0.4454.1509;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.40649;12.0.40649.5;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual J# 2.0 Redistributable Package - SE (x64);2.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
Mozilla Firefox 53.0.2 (x86 es-ES);53.0.2;Mozilla
Mozilla Maintenance Service;53.0.2.6333;Mozilla
MSXML 4.0 SP2 Parser and SDK;4.20.9818.0;Microsoft Corporation
NetBotz Advanced View 2.6;2.6.0.0;NetBotz
Nmap 7.12;7.12;
NXLog-CE;2.9.1716;NXLog Ltd
Oracle VM VirtualBox 5.1.18;5.1.18;Oracle Corporation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Preparación del examen CISA de ISACA 2016;1.5;ISACA
Realtek Audio COM Components;1.0.2;Realtek Semiconductor Corp.
Realtek High Definition Audio Driver;6.0.1.6086;Realtek Semiconductor Corp.
SyncToy 2.1 (x64);2.1.0;Microsoft
TeamViewer 11;11.0.73909;TeamViewer
Virtual Disk Driver;1.1.2141;Acronis
VMware Horizon View Client;2.2.0.13999;VMware, Inc.
VMware vSphere Client 4.1;4.1.0.14766;VMware, Inc.
VMware vSphere Client 5.0;5.0.0.45571;VMware, Inc.
VMware vSphere Client 5.5;5.5.0.6907;VMware, Inc.
VMware vSphere Update Manager Client 5.0;5.0.0.8039;VMware, Inc.
VMware vSphere Update Manager Client 5.0 Update 2;5.0.0.11900;VMware, Inc.
VMware vSphere Update Manager Client 5.0 Update 3e;5.0.0.12930;VMware, Inc.
VMware vSphere Update Manager Client 5.5 Update 2;5.5.0.22432;VMware, Inc.
VMware vSphere Update Manager Client 5.5 Update 3e;5.5.0.32413;VMware, Inc.
VMware Workstation;12.5.2;VMware, Inc.
Web Components;;
WinPcap 4.1.3;4.1.0.2980;Riverbed Technology, Inc.
WinZip;8.1  (4331);WinZip Computing, Inc.
Wireshark 2.2.5 (64-bit);2.2.5;The Wireshark developer community, https://www.wireshark.org
