Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Flash Player 25 NPAPI;25.0.0.171;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Apple Software Update;2.1.3.127;Apple Inc.
ASUSTOR Control Center versión 1.2.1.9230;1.2.1.9230;ASUSTOR
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Chromium;45.0.2420.0;Chromium
Cisco WebEx Meetings;;Cisco WebEx LLC
Compressor WinRAR;;
Context2pro;;
DameWare Mini Remote Control 9.0;9.0.1.247;SolarWinds
DameWare NT Utilities 7.5;7.5.6.0;DameWare Development
Dell EqualLogic SAN Headquarters;2.5.0.6470;Dell
Etron USB3.0 Host Controller;0.115;Etron Technology
Extended Asian Language font pack for Adobe Reader XI;11.0.0;Adobe Systems Incorporated
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
Google Earth;7.1.8.3036;Google
Google Toolbar for Internet Explorer;7.5.8231.2252;Google Inc.
Hardcopy (C:\Program Files (x86)\Hardcopy);2011.04.09;www.hardcopy.de
Intel(R) Management Engine Components;9.5.13.1706;Intel Corporation
Intel(R) Processor Graphics;10.18.14.4432;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.4.40;Intel Corporation
Java 8 Update 131;8.0.1310.11;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
KeePass Password Safe 2.16;2.16;Dominik Reichl
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.2;4.5.51209;Microsoft Corporation
Microsoft .NET Framework 4.5.2 (español);4.5.51209;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft SQL Server 2005 Compact Edition [ENU];3.1.0000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual J# 2.0 Redistributable Package - SE (x64);2.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
Módulo de cifrado AES (256 bits);1.1.0.73;Kaspersky Lab UK Ltd
Navision Hierarchy;1.0.0;IRIS
NetBotz Advanced View 2.6;2.6.0.0;NetBotz
Paint.NET v3.5.5;3.55.0;dotPDN LLC
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
PrimoPDF -- brought to you by Nitro PDF Software;5;Nitro PDF Software
Safari;5.34.57.2;Apple Inc.
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
TeamViewer 9;9.0.41110;TeamViewer
Total Network Monitor 1.1.3 (build 1550);1.1.3.1550;Softinventive Lab Inc.
VLC media player 2.0.5;2.0.5;VideoLAN
VMware vSphere Client 5.0;5.0.0.45571;VMware, Inc.
VMware vSphere Client 5.5;5.5.0.4330;VMware, Inc.
Windows Live Essentials;16.4.3528.0331;Microsoft Corporation
