Name;Version;Vendor
32 bit Windows Card Reader Driver;1.1.0.0;TEAC
Accord ActiveX Chemistry Control 4.0 Runtime;4.0;
Actualización de seguridad para el Codificador de Windows Media (KB2447961);;Microsoft Corporation
Actualización de Windows XP (KB943729);;Microsoft Corporation
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Flash Player 10 ActiveX;10.3.181.14;Adobe Systems Incorporated
Adobe Flash Player 10 Plugin;10.3.181.26;Adobe Systems Incorporated
Adobe Reader X (10.1.11) - Español;10.1.11;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Process Data;7.0.0.0;AspenTech
ATI - Utilidad de desinstalación de software;6.14.10.1018;
ATI Display Driver;8.42-070914a-053349C-Dell;
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Brother MFL-Pro Suite;1.00;Brother Industries, Ltd.
Chinese Traditional Fonts Support For Adobe Reader 8;8.0.0;Adobe Systems
Codificador de Windows Media 9 Series;;
Compatibilidad con versiones anteriores de Microsoft SQL Server 2005;8.05.1054;Microsoft Corporation
Compressor WinRAR;;
CutePDF Writer 2.3;2.3;
DameWare Mini Remote Control;4.9.2.2;DameWare Development
DameWare Mini Remote Control;6.8.0.4;DameWare Development
Dell Resource CD;1.10.0000;Nombre de su organización
Digital Line Detect;1.21;BVRP Software, Inc
DWG TrueView 2008;17.1.65.0;
DWG TrueView 2011;18.1.49.0;Autodesk
Google Chrome;49.0.2623.112;Google Inc.
Google Earth;7.1.8.3036;Google
Herramienta de diagnóstico del módem;1.0.17.2;
High Definition Audio Driver Package - KB888111;20040219.000000;Microsoft Corporation
Inmagic CS/TextWorks Setup Workstation 11.00;11.00;Inmagic, Inc.
Intel(R) Graphics Media Accelerator Driver;;
Intel(R) PRO Network Connections 12.1.12.0;12.1.12.0;Intel
IRIS Firma factura;1.0.1;IRIS, Sistemas de Información
J2SE Runtime Environment 5.0 Update 6;1.5.0.60;Sun Microsystems, Inc.
Java(TM) 6 Update 26;6.0.260;Sun Microsystems, Inc.
Java(TM) 6 Update 3;1.6.0.30;Sun Microsystems, Inc.
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
LiveUpdate 2.0 (Symantec Corporation);2.0.39.0;Symantec Corporation
Logitech SetPoint;4.80;Logitech
ManageEngine AssetExplorer Agent;1.0.3;ZOHO Corp
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1;
Microsoft .NET Framework 1.1 Spanish Language Pack;1.1.4322;Microsoft
Microsoft .NET Framework 2.0 Service Pack 2;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.5 SP1;3.5;Microsoft Corporation
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft ActiveSync;4.5.5096.0;Microsoft Corporation
Microsoft Compression Client Pack 1.0 for Windows XP;1;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office 2003 Web Components;11.0.8173.0;Microsoft Corporation
Microsoft Office Outlook Connector;14.0.5139.5001;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Office Project Professional 2003;11.0.8173.0;Microsoft Corporation
Microsoft Office Visio Professional 2003;11.0.8173.0;Microsoft Corporation
Microsoft SQL Server Native Client;9.00.1399.06;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
Microsoft Visual C++ 2005 ATL Update kb973923 - x86 8.0.50727.4053;8.0.50727.4053;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Mozilla Firefox 4.0.1 (x86 es-ES);4.0.1;Mozilla
MSXML 4.0 SP2 (KB936181);4.20.9848.0;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MSXML 6.0 Parser (KB933579);6.10.1200.0;Microsoft Corporation
NAV Object Comparer;2.0.0;Anil Mujagic
Navision Hierarchy;1.0.0;IRIS
Nero 8 Lite 8.3.6.0;8.3.6.0;Updatepack.nl
Nokia Connectivity Cable Driver;7.1.36.0;Nokia
Paquete de compatibilidad para 2007 Office system;12.0.6612.1000;Microsoft Corporation
Paquete de controladores de Windows - Nokia pccsmcfd  (08/22/2008 7.0.0.0);08/22/2008 7.0.0.0;Nokia
Paquete de idioma de Microsoft .NET Framework 2.0 - ESN;2.0;Microsoft Corporation
Paquete de idioma para español de Microsoft .NET Framework 3.0;3.0;Microsoft Corporation
Paquete de proveedor base de servicios de cifrado para tarjetas inteligentes de Microsoft;;Microsoft Corporation
PC Connectivity Solution;10.50.2.0;Nokia
PowerDVD;7.0;Dell
Proveedor OLEDB de Microsoft SQL Server 2005 Analysis Services 9.0;9.00.3042.00;Microsoft Corporation
Realtek High Definition Audio Driver;5.10.0.5408;Realtek Semiconductor Corp.
Reproductor de Windows Media 11;;
Roxio Express Labeler;2.1.0;Roxio
Roxio Update Manager;3.0.0;Roxio
SAMSUNG USB Driver for Mobile Phones;1.3.2000.0;SAMSUNG Electronics Co., Ltd.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Spelling Dictionaries Support For Adobe Reader 8;8.0.0;Adobe Systems
VLC media player 2.1.3;2.1.3;VideoLAN
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Media Format 11 runtime;;
Windows Server 2003 Administration Tools Pack;5.2.3790;Microsoft Corporation
Windows XP Service Pack 3;20080414.031514;Microsoft Corporation
WinPcap 4.0.2;4.0.0.1040;CACE Technologies
XP Codec Pack;;
