Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
CutePDF Writer 3.0;3.0;Acro Software Inc.
DameWare Development Mirror Driver 64 Uninstall;;
Dell Customer Connect;1.4.15.0;Dell Inc.
Dell Update;1.7.1015.0;Dell Inc.
Dell Update - SupportAssist Update Plugin;2.0.2.1840;Dell Inc.
EH.Driver.Fxa195.InstallationPackage;6.5.0.0;Endress+Hauser Process Solutions AG
Endress+Hauser Communication Interfaces Drivers V1.00.01;1.0.0.1;Endress+Hauser Process Solutions AG
FieldCare;1.0.0.0;Metso Endress+Hauser Technology AG
Google Chrome;58.0.3029.110;Google Inc.
HART Communication FDT 1.2 DTM (V1.0.52);1.0.52.0;CodeWrights
ICS Generic HART Release 4 FDT 1.2 DTM;4.0.3;ICS GmbH, Ettlingen
Intel(R) Dynamic Platform and Thermal Framework;8.0.10100.24;Intel Corporation
Intel(R) Management Engine Components;10.0.30.1072;Intel Corporation
Intel(R) Processor Graphics;20.19.15.4531;Intel Corporation
Intel(R) Rapid Storage Technology;13.2.0.1016;Intel Corporation
Intel(R) Serial IO;1.1.226.0;Intel Corporation
Intel(R) Update Manager;3.4.1942;Intel Corporation
Intel(R) Virtual Buttons;1.0.0.17;Intel Corporation
Intel(R) WiDi;5.0.32.0;Intel Corporation
Intel(R) Wireless Bluetooth(R);17.1.1433.02;Intel Corporation
Java 8 Update 60;8.0.600.27;Oracle Corporation
KROHNE FSK USBex DTM;1.0.0;KROHNE
KROHNE IFC300 PA DTM 1.2.1;1.2.1;KROHNE
KROHNE PA Profile 3.0 DTM;3.0;
KROHNE USB Adapter Drivers Version 1.0.2.0;1.0.2.0;KROHNE Messtechnik GmbH
KROHNE xFC300 Toolbox;1.2.0;KROHNE
Ls600W 18;;
Ls600W 8;;
Ls8xxCPw 05;;
MagCheck 2.3.0;2.3.0;
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Mathematics;4.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft OneDrive;17.3.6799.0327;Microsoft Corporation
Microsoft SQL Server 2008 R2;;Microsoft Corporation
Microsoft SQL Server 2008 R2 Native Client;10.52.4000.0;Microsoft Corporation
Microsoft SQL Server 2008 R2 Setup (English);10.52.4000.0;Microsoft Corporation
Microsoft SQL Server 2008 Setup Support Files;10.1.2731.0;Microsoft Corporation
Microsoft SQL Server Browser;10.52.4000.0;Microsoft Corporation
Microsoft SQL Server VSS Writer;10.52.4000.0;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
My Dell;3.5.6426.22;PC-Doctor, Inc.
Navision Hierarchy;1.0.0;IRIS
OPTICHECK;3.0.1.3717;KROHNE
PACTware 4.1 SP4;4.1.0049;PACTware Consortium e.V.
PACTware 5.0;5.0.2022;PACTware Consortium e.V.
ProsonicFlow92;;
QuickSet64;11.1.30;Dell Inc.
Realtek High Definition Audio Driver;6.0.1.7544;Realtek Semiconductor Corp.
Software Informer 1.4.1303.0;1.4.1303.0;Informer Technologies, Inc.
Software Intel® PROSet/Wireless;18.40.0;Intel Corporation
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.13.0054;ST Microelectronics
TeamViewer 12;12.0.75813;TeamViewer
True Color;6.0.0.6;Entertainment Experience
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
Woodhead CommDTM 1.0;1.0.0208;Woodhead Software and Electronics
Woodhead Profibus 1.3;1.3.0105;Woodhead Software and Electronics
