Name;Version;Vendor
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Reader XI (11.0.08) - Español;11.0.08;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
b-PAC 3.0 Client Component;3.0.016;Brother Industries, Ltd.
Broadcom NetXtreme-I Netlink Driver and Management Installer;14.4.6.2;Broadcom Corporation
Brother P-touch Editor 5.1;5.1.0500;Brother Industries, Ltd.
Compressor WinRAR;;
CutePDF Writer 3.0;3.0;CutePDF.com
Google Chrome;58.0.3029.110;Google Inc.
IDREngine;1.9;Panasonic System Networks Co., Ltd.
Image Capture Plus;3.0;Panasonic System Networks Co., Ltd.
Java(TM) 6 Update 45;6.0.450;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Kofax Capture 10.2;10.2;Kofax, Inc.
Kofax Capture 10.2 - Workstation (Uninstall);10.2;
Kofax Transformation Modules 6.0;6.0.0;Kofax, Inc.
Kofax VirtualReScan 4.50;4.50.032;Kofax, Inc.
Kofax VRS Component Panasonic KV-S2028C;4.50.032;Kofax, Inc.
Kofax VRS Update 1 for 4.50;4.50;
KV-S2087 ISIS Driver;1.0.11507.25001;Panasonic System Networks Co., Ltd.
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
MCD;6.0;Panasonic System Networks Co., Ltd.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft Access database engine 2010 (English);14.0.6029.1000;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Módulo de cifrado AES (256 bits);1.1.0.73;Kaspersky Lab UK Ltd
Navision Hierarchy;1.0.0;IRIS
Panasonic Document Scanner Device Driver 12.0;12.0;Panasonic System Networks Co., Ltd.
Panasonic Document Scanner TWAIN Driver;16.1;Panasonic System Networks Co., Ltd.
Panasonic Escáner Utilidad de usuario;7.0;Panasonic System Networks Co., Ltd.
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Scan Button Setting Tool;3.0;Panasonic System Networks Co., Ltd.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
WinRAR 5.21 (64-bit);5.21.0;win.rar GmbH
