Name;Version;Vendor
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Apple Application Support (32 bits);5.4.1;Apple Inc.
Apple Application Support (64 bits);5.4.1;Apple Inc.
Apple Mobile Device Support;10.3.1.2;Apple Inc.
Apple Software Update;2.3.0.177;Apple Inc.
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Bonjour;3.1.0.1;Apple Inc.
CutePDF Writer 3.0;3.0;Acro Software Inc.
DisplayLink Core Software;7.9.447.0;DisplayLink Corp.
Dropbox;26.4.24;Dropbox, Inc.
Dropbox 20 GB;0.9.0;Dropbox, Inc.
Google Chrome;58.0.3029.110;Google Inc.
Intel Security True Key;4.4.135.1;Intel Security
Intel(R) Control Center;1.2.1.1008;Intel Corporation
Intel(R) Management Engine Components;9.5.22.1760;Intel Corporation
Intel(R) Processor Graphics;10.18.10.3574;Intel Corporation
Intel(R) Rapid Storage Technology;12.9.0.1001;Intel Corporation
Intel(R) Virtual Buttons;1.0.0.14;Intel Corporation
Intel(R) Wireless Bluetooth(R) 4.0;17.0.1419.02;Intel Corporation
iTunes;12.6.0.100;Apple Inc.
Java 8 Update 31;8.0.310;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501;12.0.30501.0;Microsoft Corporation
My Dell;3.5.6426.22;PC-Doctor, Inc.
Navision Hierarchy;1.0.0;IRIS
Quickset64;11.1.24;Dell Inc.
Realtek High Definition Audio Driver;6.0.1.7312;Realtek Semiconductor Corp.
Renta 2014 1.00;1.00;AEAT
Software Intel® PROSet/Wireless;17.0.5;Intel Corporation
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.13.0054;ST Microelectronics
TCQ 2000;;
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
