Name;Version;Vendor
4K Video Downloader 3.8;3.8.0.1830;Open Media LLC
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe AIR;18.0.0.144;Adobe Systems Incorporated
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen InfoPlus.21;7.0.0.0;AspenTech
Aspen Process Data;7.0.0.0;AspenTech
Aspen Process Explorer;7.0.0.0;AspenTech
Aspen SQLplus;7.0.0.0;AspenTech
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
DameWare Remote Support;11.2.84.0;SolarWinds
Dell Data Protection | Security Tools;1.4.1.777;Dell, Inc.
Dell Edoc Viewer;1.0.0;Dell Inc
Dropbox;26.4.24;Dropbox, Inc.
FileZilla Client 3.22.0;3.22.0;Tim Kosse
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
Google Earth;7.1.8.3036;Google
Google Earth Plug-in;7.1.2.2041;Google
Helium;1.0.0;ClockworkMod
Intel(R) Management Engine Components;9.5.13.1706;Intel Corporation
Intel(R) Processor Graphics;20.19.15.4531;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.4.40;Intel Corporation
IP Calculator;1.0.0;Bitcricket
Java 8 Update 101;8.0.1010.13;Oracle Corporation
Java 8 Update 131;8.0.1310.11;Oracle Corporation
Java 8 Update 131 (64-bit);8.0.1310.11;Oracle Corporation
jNetMap;;
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
KeePass Password Safe 2.16;2.16;Dominik Reichl
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft Office;15.0.4454.1510;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft OneDrive;17.3.6799.0327;Microsoft Corporation
Microsoft Silverlight;5.1.41212.0;Microsoft Corporation
Microsoft SQL Server 2005 Compact Edition [ENU];3.1.0000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visio Viewer 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64) - KB2467175;8.0.51011;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual J# 2.0 Redistributable Package - SE (x64);2.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
Mozilla Firefox 51.0.1 (x86 es-ES);51.0.1;Mozilla
Mozilla Maintenance Service;51.0.1.6234;Mozilla
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Módulo de cifrado AES (256 bits);1.1.0.73;Kaspersky Lab UK Ltd
Nmap 6.47;6.47;
Packet Tracer 5.2;5.2;Cisco Systems, Inc.
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Picasa 3;3.9.140.248;Google, Inc.
PoiEdit;;
Realtek Audio COM Components;1.0.2;Realtek Semiconductor Corp.
Realtek High Definition Audio Driver;6.0.1.6086;Realtek Semiconductor Corp.
VMware Client Integration Plug-in 5.5.0;5.5.0.1896808;VMware, Inc.
VMware Remote Console;7.0.1;VMware, Inc.
VMware vCenter Converter Standalone;5.0.0.470252;VMware, Inc.
VMware vSphere Client 4.1;4.1.0.12319;VMware, Inc.
VMware vSphere Client 5.0;5.0.0.45571;VMware, Inc.
VMware vSphere Client 5.1;5.1.0.1557;VMware, Inc.
VMware vSphere Client 5.5;5.5.0.5274;VMware, Inc.
VMware Workstation;9.0.0;VMware, Inc
Windows Live Essentials;16.4.3528.0331;Microsoft Corporation
WinPcap 4.1.2;4.1.0.2001;CACE Technologies
Winpower;4.7.0.0;
WinRAR 5.20 (64-bit);5.20.0;win.rar GmbH
Wireshark 1.12.8 (64-bit);1.12.8;The Wireshark developer community, http://www.wireshark.org
Yahoo Search Set;;Yahoo Inc.
