Name;Version;Vendor
A360 Desktop;7.2.3.1800;Autodesk
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Flash Player 25 NPAPI;25.0.0.171;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aplicaciones destacadas de Autodesk 2016-2017;2.2.0;Autodesk
Aplicación de escritorio de Autodesk;6.2.0.174;Autodesk
AutoCAD 2012 - Spanish;18.2.51.0;Autodesk
AutoCAD Raster Design 2011 Object Enabler on AutoCAD 2012 - Spanish - Español;18.1.015.1;Autodesk
Autodesk Advanced Material Library Image Library 2017;15.11.3.0;Autodesk
Autodesk App Manager;1.2.0;Autodesk
Autodesk App Manager 2016-2017;2.2.0;Autodesk
Autodesk AutoCAD 2015 - Español (Spanish);20.0.51.0;Autodesk
Autodesk AutoCAD 2015 Help - Español (Spanish);20.0.51.0;Autodesk
Autodesk AutoCAD 2017 - Español (Spanish);21.0.52.0;Autodesk
Autodesk AutoCAD 2017 Help - Español (Spanish);21.0.52.0;Autodesk
Autodesk AutoCAD Performance Feedback Tool 1.2.5;1.2.5.0;Autodesk
Autodesk BIM 360 Glue AutoCAD 2015 Add-in 64 bit;3.32.3004;Autodesk
Autodesk BIM 360 Glue AutoCAD 2017 Add-in 64 bit;4.37.6853;Autodesk
Autodesk Content Service;3.2.0.0;Autodesk
Autodesk Design Review 2012;12.0.0.93;Autodesk, Inc.
Autodesk Featured Apps;1.2.0;Autodesk
Autodesk Inventor Fusion 2012;1.0.0.79;Autodesk, Inc.
Autodesk Inventor Fusion plug-in for AutoCAD 2012;0.0.1.138;Autodesk
Autodesk License Service (x64) - 3.1;3.1.26.0;Autodesk
Autodesk Material Library 2012;2.5.0.8;Autodesk
Autodesk Material Library 2015;5.2.9.100;Autodesk
Autodesk Material Library 2017;15.11.3.0;Autodesk
Autodesk Material Library Base Resolution Image Library 2012;2.5.0.8;Autodesk
Autodesk Material Library Base Resolution Image Library 2015;5.2.9.100;Autodesk
Autodesk Material Library Base Resolution Image Library 2017;15.11.3.0;Autodesk
Autodesk ReCap 360;3.0.0.52;Autodesk
Bundled software uninstaller;;
Burn4Free DVD Burning 6.3.0.0;6.3.0.0;Ikysasoft s.r.l. uninominale
BurnAware Free 5.4;5.4;Burnaware Technologies
CDBurnerXP;4.3.8.2631;CDBurnerXP
CDBurnerXP;4.5.6.6059;CDBurnerXP
Compressor WinRAR;;
Control ActiveX de Windows Live Mesh para conexiones remotas;15.4.5722.2;Microsoft Corporation
Control ActiveX del Windows Live Mesh per a connexions remotes;15.4.5722.2;Microsoft Corporation
Crystal Reports Basic Runtime for Visual Studio 2008 (x64);10.5.0.0;Business Objects
CutePDF Writer 3.0;3.0;CutePDF.com
CyberLink PowerDVD 9.5;9.5.1.3225;CyberLink Corp.
Dell Edoc Viewer;1.0.0;Dell Inc
Dim CELSA versión 1.01;1.01;
Facetheme;1.0;facetheme.com
FARO LS 1.1.406.58;4.6.58.2;FARO Scanner Production
GeoMedia Professional;06.01.02.04;Intergraph Corporation
GeoMedia PublicWorks Manager;06.01.02.03;Intergraph Corporation
GeoRefInsert;1.0.6;Draftworx
GInterAqua;60.04.30;AQUASIS
Google Chrome;0.0;Google Inc.
Google Earth;7.1.8.3036;Google
Google Toolbar for Internet Explorer;7.5.8231.2252;Google Inc.
Importación de SketchUp 2016-2017;2.2.0;Autodesk
Intel(R) Control Center;1.2.1.1007;Intel Corporation
Intel(R) Identity Protection Technology 1.0.71.0;1.0.71.0;Intel Corporation
Intel(R) Management Engine Components;7.0.0.1144;Intel Corporation
Intel(R) Network Connections 15.7.176.1;15.7.176.1;Intel
Intel(R) Rapid Storage Technology;10.1.0.1008;Intel Corporation
IrfanView (remove only);4.38;Irfan Skiljan
Java 8 Update 25;8.0.250;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Leica TruView;3.2;Leica Geosystems
LizardTech GeoViewer;5.5.0.3396;LizardTech
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
