Name;Version;Vendor
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Flash Player 19 ActiveX;19.0.0.245;Adobe Systems Incorporated
Adobe Reader XI (11.0.20)  MUI;11.0.20;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Calc;12.8.0.0;AspenTech
Aspen Desktop Apps(64bit);12.8.0.0;AspenTech
Aspen IP.21 Browser Graphic Studio;12.8.0.0;AspenTech
Aspen Process Data;12.8.0.0;AspenTech
Aspen Process Explorer;12.8.0.0;AspenTech
Aspen Production Execution Manager;12.8.0.0;AspenTech
Aspen Production Record Manager;12.8.0.0;AspenTech
Aspen SQLplus;12.8.0.0;AspenTech
Autodesk Advanced Material Library Image Library 2016;6.3.0.15;Autodesk
Autodesk Application Manager;5.0.142.14;Autodesk
Autodesk AutoCAD LT 2016 - Español (Spanish);20.1.49.0;Autodesk
Autodesk Content Service;3.2.0.0;Autodesk
Autodesk Material Library 2016;6.3.0.15;Autodesk
Autodesk Material Library Base Resolution Image Library 2016;6.3.0.15;Autodesk
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Edoc Viewer;1.0.0;Dell Inc
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
HTMLDOC;1.8.2700;Easy Software Products
IMSDesign;1.0.9;Hydranautics
Intel(R) Management Engine Components;11.0.0.1167;Intel Corporation
Intel(R) Processor Graphics;10.18.15.4279;Intel Corporation
Intel(R) Rapid Storage Technology;14.8.1.1043;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;4.0.2.42;Intel Corporation
Java 8 Update 121;8.0.1210.13;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
LG NanoH2O Q+ v2.4;2.4;LG NanoH2O
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft ReportViewer 2010 SP1 Redistributable;10.0.40219;Microsoft Corporation
Microsoft SQL Server Compact 3.5 SP2 ENU;3.5.8080.0;Microsoft Corporation
Microsoft SQL Server Compact 3.5 SP2 x64 ENU;3.5.8080.0;Microsoft Corporation
Microsoft Visio Professional 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.60610;11.0.60610.1;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.40303;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
OPC Core Components Redistributable (x86) 105.1;3.00.10501;OPC Foundation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.40303;Microsoft Corporation
Realtek Audio COM Components;1.0.2;Realtek Semiconductor Corp.
Realtek High Definition Audio Driver;6.0.1.6076;Realtek Semiconductor Corp.
ROSA9;9.1;Dow Chemical
TorayDS2;2.7.127;Toray Membrane USA
Visual Studio Tools for the Office system 3.0 Runtime;3.0;Microsoft Corporation
VMware Player;12.1.1;VMware, Inc.
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
