Name;Version;Vendor
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Flash Player 25 NPAPI;25.0.0.171;Adobe Systems Incorporated
Adobe Reader XI - Catalan;11.0.00;Nom de la vostra empresa
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
AODocs - Universal File Opener Client;0.10.1;Altirnao
Aplicaciones destacadas de Autodesk;1.2.0;Autodesk
Aplicaciones destacadas de Autodesk 2016-2017;2.2.0;Autodesk
Aplicación de escritorio de Autodesk;6.2.0.174;Autodesk
App Manager de Autodesk;1.2.0;Autodesk
Ask Toolbar;1.13.2.0;Ask.com
AutoCAD 2012 - Spanish;18.2.51.0;Autodesk
Autodesk 360;5.1.2.1000;Autodesk
Autodesk Advanced Material Library Image Library 2017;15.11.3.0;Autodesk
Autodesk App Manager 2016-2017;2.2.0;Autodesk
Autodesk AutoCAD 2015 - Español (Spanish);20.0.51.0;Autodesk
Autodesk AutoCAD 2017 - Español (Spanish);21.0.52.0;Autodesk
Autodesk AutoCAD Performance Feedback Tool 1.2.5;1.2.5.0;Autodesk
Autodesk BIM 360 Glue AutoCAD 2015 Add-in 64 bit;3.32.3004;Autodesk
Autodesk BIM 360 Glue AutoCAD 2017 Add-in 64 bit;4.37.6853;Autodesk
Autodesk Content Service;3.2.0.0;Autodesk
Autodesk Design Review 2012;12.0.0.93;Autodesk, Inc.
Autodesk Inventor Fusion 2012;1.0.0.79;Autodesk, Inc.
Autodesk Inventor Fusion plug-in for AutoCAD 2012;0.0.1.138;Autodesk
Autodesk License Service (x64) - 3.1;3.1.26.0;Autodesk
Autodesk Material Library 2012;2.5.0.8;Autodesk
Autodesk Material Library 2015;5.2.9.100;Autodesk
Autodesk Material Library 2017;15.11.3.0;Autodesk
Autodesk Material Library Base Resolution Image Library 2012;2.5.0.8;Autodesk
Autodesk Material Library Base Resolution Image Library 2015;5.2.9.100;Autodesk
Autodesk Material Library Base Resolution Image Library 2017;15.11.3.0;Autodesk
Autodesk Material Library Medium Resolution Image Library 2015;5.2.9.100;Autodesk
Autodesk ReCap 360;3.0.0.52;Autodesk
CDBurnerXP;4.3.7.2423;CDBurnerXP
Citrix Online Launcher;1.0.393;Citrix
Control ActiveX de Windows Live Mesh para conexiones remotas;15.4.5722.2;Microsoft Corporation
CPUID CPU-Z 1.70;1.70;
Crystal Reports Basic Runtime for Visual Studio 2008 (x64);10.5.0.0;Business Objects
CutePDF Writer 3.0;3.0;Acro Software Inc.
CyberLink PowerDVD 9.5;9.5.1.3225;CyberLink Corp.
Dell Edoc Viewer;1.0.0;Dell Inc
FARO LS 1.1.406.58;4.6.58.2;FARO Scanner Production
FARO LS 1.1.505.0 (64bit);5.5.0.44203;FARO Scanner Production
GeoMedia Professional;06.01.02.04;Intergraph Corporation
GeoMedia PublicWorks Manager;06.01.02.03;Intergraph Corporation
GInterAqua;60.04.30;AQUASIS
Google Chrome;0.0;Google Inc.
Google Earth;7.1.8.3036;Google
Google Toolbar for Internet Explorer;7.5.8231.2252;Google Inc.
GoToMeeting 8.5.0.6956;8.5.0.6956;CitrixOnline
Importación de SketchUp;1.2.0;Autodesk
Importación de SketchUp 2016-2017;2.2.0;Autodesk
Inkscape 0.91;0.91;inkscape.org
Intel(R) Control Center;1.2.1.1007;Intel Corporation
Intel(R) Identity Protection Technology 1.0.71.0;1.0.71.0;Intel Corporation
Intel(R) Management Engine Components;7.0.0.1144;Intel Corporation
Intel(R) Network Connections 15.7.176.1;15.7.176.1;Intel
Intel(R) Processor Graphics;8.15.10.2253;Intel Corporation
Intel(R) Rapid Storage Technology;10.1.0.1008;Intel Corporation
IrfanView (remove only);4.37;Irfan Skiljan
Java 7 Update 25;7.0.250;Oracle
Java(TM) 6 Update 24 (64-bit);6.0.240;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
MDT7;7.0;Aplitop
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Silverlight;5.1.50901.0;Microsoft Corporation
Microsoft SQL Server 2005 Compact Edition [ENU];3.1.0000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.59193;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
