Name;Version;Vendor
Actualización de Windows XP (KB943729);;Microsoft Corporation
Adobe Flash Player 9 ActiveX;9.0.16.0;Adobe Systems, Inc.
Adobe Reader 9.3.4 - Español;9.3.4;Adobe Systems Incorporated
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Autodesk DWG Viewer;16.1.63.106;Autodesk
Broadcom Advanced Control Suite;8.20.01;Broadcom Corporation
Citrix Online Launcher;1.0.244;Citrix
Compressor WinRAR;;
Desinstalar software de Dell;;Dell, Inc.
enlarly;1.0.0;moetpar
GOM Player;2.1.43.5119;Gretech Corporation
Intel(R) Graphics Media Accelerator Driver;6.14.10.4410;
Java 2 Runtime Environment, SE v1.4.2_03;1.4.2_03;Sun Microsystems, Inc.
Java(TM) 6 Update 24;6.0.240;Oracle
Java(TM) 6 Update 3;1.6.0.30;Sun Microsystems, Inc.
Java(TM) 6 Update 5;1.6.0.50;Sun Microsystems, Inc.
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
LiveUpdate 2.0 (Symantec Corporation);2.0.39.0;Symantec Corporation
Lotus Notes 6.5 es;6.50.3261;IBM
ManageEngine AssetExplorer Agent;1.0.3;ZOHO Corp
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1;
Microsoft .NET Framework 1.1 Spanish Language Pack;1.1.4322;Microsoft
Microsoft .NET Framework 2.0 Service Pack 2;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.5 SP1;3.5;Microsoft Corporation
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft Compression Client Pack 1.0 for Windows XP;1;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2007;12.0.6612.1000;Microsoft Corporation
Microsoft Office Project Professional 2003;11.0.8173.0;Microsoft Corporation
Microsoft Office Visio Professional 2003;11.0.8173.0;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.30319;10.0.30319;Microsoft Corporation
Mozilla Firefox 52.1.1 ESR (x86 es-ES);52.1.1;Mozilla
MSXML 4.0 SP2 (KB927978);4.20.9841.0;Microsoft Corporation
MSXML 4.0 SP2 (KB936181);4.20.9848.0;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MSXML 6.0 Parser (KB933579);6.10.1200.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Paquete de idioma de Microsoft .NET Framework 2.0 - ESN;2.0;Microsoft Corporation
Paquete de idioma para español de Microsoft .NET Framework 3.0;3.0;Microsoft Corporation
Paquete de proveedor base de servicios de cifrado para tarjetas inteligentes de Microsoft;;Microsoft Corporation
Reproductor de Windows Media 11;;
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Installer 3.1 (KB893803);3.1;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Media Format 11 runtime;;
Windows XP Service Pack 3;20080414.031514;Microsoft Corporation
WinZip;8.1  (4331);WinZip Computing, Inc.
