Name;Version;Vendor
Adobe Flash Player 16 ActiveX;16.0.0.235;Adobe Systems Incorporated
Adobe Reader XI  MUI;11.0.00;Adobe Systems Incorporated
Adobe Reader XI (11.0.10) - Español;11.0.10;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Calc;12.7.0.0;AspenTech
Aspen Desktop Apps(64bit);12.7.0.0;AspenTech
Aspen IP.21 Browser Graphic Studio;12.7.0.0;AspenTech
Aspen Process Data;12.7.0.0;AspenTech
Aspen Process Explorer;12.7.0.0;AspenTech
Aspen Production Execution Manager;12.7.0.0;AspenTech
Aspen Production Record Manager;12.7.0.0;AspenTech
Aspen SQLplus;12.7.0.0;AspenTech
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Brother MFL-Pro Suite DCP-750CW;1.0.3.0;Brother Industries, Ltd.
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Edoc Viewer;1.0.0;Dell Inc
Google Chrome;58.0.3029.110;Google Inc.
HTMLDOC;1.8.2700;Easy Software Products
Intel(R) Management Engine Components;9.5.13.1706;Intel Corporation
Intel(R) Processor Graphics;9.18.10.3234;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.4.40;Intel Corporation
Java 8 Update 101;8.0.1010.13;Oracle Corporation
Java SE Development Kit 7 Update 45;1.7.0.450;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
MATLAB Runtime 8.5;8.5;MathWorks
McAfee Agent;5.0.0.2620;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
OPC Core Components Redistributable (x86) 105.1;3.00.10501;OPC Foundation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Python 3.4 pymssql-2.1.1;3.4;
Python 3.4.4 (64-bit);3.4.4150;Python Software Foundation
Realtek High Definition Audio Driver;6.0.1.5987;Realtek Semiconductor Corp.
Spotify;1.0.53.758.gde3fc4b2;Spotify AB
Visual Studio Tools for the Office system 3.0 Runtime;3.0;Microsoft Corporation
VLC media player;2.1.5;VideoLAN
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
