Name;Version;Vendor
A360 Desktop;7.2.3.1800;Autodesk
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Flash Player 25 NPAPI;25.0.0.171;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aplicaciones destacadas de Autodesk;1.2.0;Autodesk
Aplicaciones destacadas de Autodesk 2016-2017;2.2.0;Autodesk
Aplicación de escritorio de Autodesk;7.0.5.154;Autodesk
App Manager de Autodesk;1.2.0;Autodesk
Autodesk Advanced Material Library Image Library 2017;15.11.3.0;Autodesk
Autodesk App Manager 2016-2017;2.2.0;Autodesk
Autodesk AutoCAD 2015 - Español (Spanish);20.0.51.0;Autodesk
Autodesk AutoCAD 2017 - Español (Spanish);21.0.52.0;Autodesk
Autodesk AutoCAD Performance Feedback Tool 1.2.5;1.2.5.0;Autodesk
Autodesk BIM 360 Glue AutoCAD 2015 Add-in 64 bit;3.32.3004;Autodesk
Autodesk BIM 360 Glue AutoCAD 2015 Add-in 64 bit;4.34.2701;Autodesk
Autodesk BIM 360 Glue AutoCAD 2017 Add-in 64 bit;4.37.6853;Autodesk
Autodesk Content Service;3.2.0.0;Autodesk
Autodesk License Service (x64) - 3.1;3.1.26.0;Autodesk
Autodesk Material Library 2015;5.2.9.100;Autodesk
Autodesk Material Library 2017;15.11.3.0;Autodesk
Autodesk Material Library Base Resolution Image Library 2015;5.2.9.100;Autodesk
Autodesk Material Library Base Resolution Image Library 2017;15.11.3.0;Autodesk
Autodesk Material Library Medium Resolution Image Library 2017;15.11.3.0;Autodesk
Autodesk Network License Manager;11.12.0;Autodesk
Autodesk ReCap 360;3.0.2.12;Autodesk
CDBurnerXP;4.5.7.6521;CDBurnerXP
Control ActiveX de Windows Live Mesh para conexiones remotas;15.4.5722.2;Microsoft Corporation
Control ActiveX del Windows Live Mesh per a connexions remotes;15.4.5722.2;Microsoft Corporation
Crystal Reports Basic Runtime for Visual Studio 2008 (x64);10.5.0.0;Business Objects
CyberLink PowerDVD 9.5;9.5.1.3907;CyberLink Corp.
Dell Edoc Viewer;1.0.0;Dell Inc
FARO LS 1.1.406.58;4.6.58.2;FARO Scanner Production
FARO LS 1.1.502.0 (64bit);5.2.0.35213;FARO Scanner Production
FARO LS 1.1.505.0 (64bit);5.5.0.44203;FARO Scanner Production
GeoMedia Professional;06.01.02.04;Intergraph Corporation
GeoMedia PublicWorks Manager;06.01.02.03;Intergraph Corporation
GInterAqua;60.04.30;AQUASIS
Google Chrome;58.0.3029.110;Google Inc.
Google Earth;7.1.8.3036;Google
Importación de SketchUp;1.2.0;Autodesk
Importación de SketchUp 2016-2017;2.2.0;Autodesk
Inkscape 0.91;0.91;inkscape.org
Intel(R) Control Center;1.2.1.1007;Intel Corporation
Intel(R) Identity Protection Technology 1.0.71.0;1.0.71.0;Intel Corporation
Intel(R) Management Engine Components;7.0.0.1144;Intel Corporation
Intel(R) Network Connections 15.7.176.1;15.7.176.1;Intel
Intel(R) Rapid Storage Technology;10.1.0.1008;Intel Corporation
Java 8 Update 31;8.0.310;Oracle Corporation
Java 8 Update 31 (64-bit);8.0.310;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Logitech MouseWare 9.80;9.80;
Logitech SetPoint 6.67;6.67.83;Logitech
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Security Scan Plus;3.8.150.1;McAfee, Inc.
MDT 7.5;7.5;Aplitop
MicroImages TNTatlas 2006:72 for Windows;7.2;MicroImages
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Silverlight;5.1.41212.0;Microsoft Corporation
Microsoft SQL Server 2005 Compact Edition [ENU];3.1.0000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.59193;Microsoft Corporation
