Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
CutePDF Writer 3.0;3.0;Acro Software Inc.
Google Chrome;58.0.3029.110;Google Inc.
Intel(R) Processor Graphics;10.18.10.4425;Intel Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.2;4.5.51209;Microsoft Corporation
Microsoft .NET Framework 4.5.2 (español);4.5.51209;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visio Professional 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
MSXML 4.0 SP2 Parser and SDK;4.20.9818.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
RASplus;1.4.4;IDIS
Realtek Ethernet Controller All-In-One Windows Driver;1.12.0019;Realtek
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
