Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Process Data;11.3.0.0;AspenTech
Aspen Process Explorer;11.3;AspenTech
Aspen SQLplus;11.3.0.0;AspenTech
aspenONE Diagnostics;1.2.0.64;AspenTech
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Customer Connect;1.4.15.0;Dell Inc.
Dell Update;1.7.1015.0;Dell Inc.
DisplayLink Core Software;7.9.296.0;DisplayLink Corp.
DisplayLink Graphics;7.9.376.0;DisplayLink Corp.
Dropbox;26.4.24;Dropbox, Inc.
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
Intel(R) Dynamic Platform and Thermal Framework;8.0.10100.24;Intel Corporation
Intel(R) Management Engine Components;10.0.30.1072;Intel Corporation
Intel(R) Processor Graphics;10.18.14.4264;Intel Corporation
Intel(R) Rapid Storage Technology;13.2.0.1016;Intel Corporation
Intel(R) Serial IO;1.1.226.0;Intel Corporation
Intel(R) Update Manager;3.4.1942;Intel Corporation
Intel(R) Virtual Buttons;1.0.0.17;Intel Corporation
Intel(R) WiDi;5.0.32.0;Intel Corporation
Intel(R) Wireless Bluetooth(R);17.1.1433.02;Intel Corporation
Java 8 Update 121;8.0.1210.13;Oracle Corporation
Juniper Networks Network Connect 7.4.0;7.4.0.33857;Juniper Networks
Juniper Networks, Inc. Setup Client;7.4.13.52059;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client 64-bit Activex Control;2.1.1.1;Juniper Networks, Inc.
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
MATLAB Runtime 8.5;8.5;MathWorks
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2015 Redistributable (x86) - 14.0.24215;14.0.24215.1;Microsoft Corporation
My Dell;3.5.6426.22;PC-Doctor, Inc.
Navision Hierarchy;1.0.0;IRIS
Python 3.4 pymssql-2.1.1;3.4;
Python 3.4.4 (64-bit);3.4.4150;Python Software Foundation
QuickSet64;11.1.30;Dell Inc.
Realtek High Definition Audio Driver;6.0.1.7348;Realtek Semiconductor Corp.
SigmaPlot 11.0;11.0;Systat Software, Inc.
Skype 7.35;7.35.103;Skype Technologies S.A.
Software Intel® PROSet/Wireless;17.13.1;Intel Corporation
Spotify;1.0.54.1079.g3809528e;Spotify AB
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.13.0054;ST Microelectronics
True Color;6.0.0.6;Entertainment Experience
VLC media player;2.2.4;VideoLAN
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
