Name;Version;Vendor
Accord ActiveX Chemistry Control 4.0 Runtime;4.0;
Actualización de Windows XP (KB943729);;Microsoft Corporation
Adobe Flash Player 10 ActiveX;10.0.22.87;Adobe Systems Incorporated
Adobe Reader 9 - Español;9.0.0;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Process Data;7.0.0.0;AspenTech
Aspen Process Explorer;7.0.0.0;AspenTech
Aspen SQLplus;7.0.0.0;AspenTech
Browser Address Error Redirector;1.00.0000;Dell
Compressor WinRAR;;
CutePDF Writer 2.3;2.3;
Dell Resource CD;1.00.0000;Nombre de su organización
Dell Support Center (Support Software);2.2.09085;Dell
Diagnostics Utility;1.00.0000;Realtek
DWG TrueView 2008;17.1.65.0;
Google Chrome;49.0.2623.112;Google Inc.
Google Updater;2.4.2432.1652;Google Inc.
Hardcopy;;
Intel(R) Graphics Media Accelerator Driver;;Intel Corporation
Intel® Matrix Storage Manager;;Intel Corporation
Java(TM) 6 Update 11;6.0.110;Sun Microsystems, Inc.
Java(TM) 6 Update 3;1.6.0.30;Sun Microsystems, Inc.
Java(TM) 6 Update 7;1.6.0.70;Sun Microsystems, Inc.
Juniper Networks Network Connect 7.1.0;7.1.0.19525;Juniper Networks
Juniper Networks, Inc. Setup Client;7.1.4.13103;Juniper Networks, Inc.
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
LiveUpdate 2.0 (Symantec Corporation);2.0.39.0;Symantec Corporation
ManageEngine AssetExplorer Agent;1.0.3;ZOHO Corp
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
MicroImages TNTatlas 2006:72 for Windows;7.2;MicroImages
Microsoft .NET Framework 1.1;1.1;
Microsoft .NET Framework 1.1 Hotfix (KB928366);1.1;
Microsoft .NET Framework 1.1 Spanish Language Pack;1.1.4322;Microsoft
Microsoft .NET Framework 2.0 Service Pack 2;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 2.0 Service Pack 2 Language Pack - ESN;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2 Language Pack - ESN;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.5 SP1;3.5;Microsoft Corporation
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft Compression Client Pack 1.0 for Windows XP;1;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Office Project Professional 2007;12.0.4518.1014;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.30319;10.0.30319;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 6.0 Parser (KB927977);6.00.3890.0;Microsoft Corporation
Nautilus 8.1;8.1;
Navision Hierarchy;1.0.0;IRIS
Oracle Data Provider for .NET Help;10.1.010;Oracle Corporation
Paquete de compatibilidad para 2007 Office system;12.0.6021.5000;Microsoft Corporation
Paquete de idioma de Microsoft .NET Framework 3.5 SP1 - esn;3.5;Microsoft Corporation
Realtek High Definition Audio Driver;;Realtek Semiconductor Corp.
Reproductor de Windows Media 11;;
Roxio Update Manager;6.0.0;Roxio
SearchAssist;;
Sonic CinePlayer Decoder Pack;4.2.0;Sonic Solutions
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Standard Methods for Wastewater;;
Sybase InfoMaker 10.2;10.2.1.9004;Sybase
testo 175-176-2010 v1.6.0.0;1.6.0.0;Testo AG
testo Comfort Software Basic 5.0;5.0.2635.26129;testo AG
testo USB Driver 2.7;2.7.0;Testo AG
The Geochemist's Workbench® Standard;;
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Media Format 11 runtime;;
XP Codec Pack;;
