Name;Version;Vendor
Adobe Acrobat Reader DC - Español;15.023.20070;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Aspen Process Data;11.3.0.0;AspenTech
Aspen Process Explorer;11.3;AspenTech
Aspen SQLplus;11.3.0.0;AspenTech
aspenONE Diagnostics;1.2.0.64;AspenTech
Conexant HD Audio;8.65.95.50;Conexant
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Update;1.7.1015.0;Dell Inc.
Google Chrome;56.0.2924.87;Google Inc.
Intel(R) Dynamic Platform and Thermal Framework;8.1.10600.150;Intel Corporation
Intel(R) HID Event Filter;1.1.0.310;Intel Corporation
Intel(R) Management Engine Components;11.0.0.1158;Intel Corporation
Intel(R) Processor Graphics;20.19.15.4531;Intel Corporation
Intel(R) Serial IO;30.100.1519.7;Intel Corporation
Intel(R) Virtual Buttons;1.1.0.21;Intel Corporation
Intel(R) WiDi;6.0.40.0;Intel Corporation
Intel(R) Wireless Bluetooth(R);17.1.1529.1620;Intel Corporation
Intel® Security Assist;1.0.0.532;Intel Corporation
Intel® Software Guard Extensions Platform Software;1.0.26920.1393;Intel Corporation
Juniper Networks Network Connect 7.4.0;7.4.0.33857;Juniper Networks
Juniper Networks, Inc. Setup Client;7.4.13.52059;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client 64-bit Activex Control;2.1.1.1;Juniper Networks, Inc.
McAfee Agent;5.0.1.516;McAfee, Inc.
McAfee VirusScan Enterprise;8.8.06000;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft OneDrive;17.3.6798.0207;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
QuickSet64;11.1.32;Dell Inc.
Realtek Card Reader;10.0.10125.31214;Realtek Semiconductor Corp.
Software Intel® PROSet/Wireless;18.40.0;Intel Corporation
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.14.0065;ST Microelectronics
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
