Name;Version;Vendor
Adobe Flash Player 19 ActiveX;19.0.0.245;Adobe Systems Incorporated
Adobe Reader XI  MUI;11.0.00;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Agora version 1.4.14;1.4.14;
Aspen Calc;12.8.0.0;AspenTech
Aspen Desktop Apps(64bit);12.8.0.0;AspenTech
Aspen IP.21 Browser Graphic Studio;12.8.0.0;AspenTech
Aspen Process Data;12.8.0.0;AspenTech
Aspen Process Explorer;12.8.0.0;AspenTech
Aspen Production Execution Manager;12.8.0.0;AspenTech
Aspen Production Record Manager;12.8.0.0;AspenTech
Aspen SQLplus;12.8.0.0;AspenTech
ATS Communication Engine (ACE);;
Avigilon Control Center SDK;5.4.0.32;Avigilon
Avigilon Control Center SDK Redistributable;5.4.0.32;Avigilon
Bosch BVIP VideoSDK Device Proxy 01.21.0031;01.21.0031;Bosch
Bosch Video SDK Runtime Library 4.43.09.04;4.43.9004;Bosch
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Edoc Viewer;1.0.0;Dell Inc
DiBosBVMS Plug-In;4.43.9004;Bosch
Google Chrome;56.0.2924.87;Google Inc.
Google Drive;1.32.4066.7445;Google, Inc.
GraphicsMagick 1.3.15 Q16 (2012-04-28);1.3.15;GraphicsMagick Group
HTMLDOC;1.8.2700;Easy Software Products
Intel(R) Management Engine Components;11.0.0.1167;Intel Corporation
Intel(R) Processor Graphics;10.18.15.4279;Intel Corporation
Intel(R) Rapid Storage Technology;14.8.1.1043;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;4.0.2.42;Intel Corporation
Java 8 Update 121;8.0.1210.13;Oracle Corporation
Java(TM) 7 Update 3;7.0.30;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
MariaDB 5.5 (x64);5.5.37.4148;Monty Program AB
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft DirectX SDK (August 2007);9.20.1057;Microsoft® Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visio Professional 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual C++ 2015 Redistributable (x86) - 14.0.23026;14.0.23026.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.40303;Microsoft Corporation
Milestone DirectShow 2.9b;2.9b;Milestone Systems
Milestone MIP SDK 3.6a;3.6.0.0;Milestone Systems A/S
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MXIO Library 2.8.0.0;2.8.0;MOXA
Navision Hierarchy;1.0.0;IRIS
OnSSI Ocularis SDK;5.1.0.179;OnSSI
OPC Core Components Redistributable (x86) 105.1;3.00.10501;OPC Foundation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.40303;Microsoft Corporation
Realtek Audio COM Components;1.0.2;Realtek Semiconductor Corp.
Realtek High Definition Audio Driver;6.0.1.6076;Realtek Semiconductor Corp.
Visual Studio Tools for the Office system 3.0 Runtime;3.0;Microsoft Corporation
WaveSDK-ActiveX;5.40.36;Wavestore Ltd.
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
WinSCP 5.9.4;5.9.4;Martin Prikryl
