Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Cim-IO Interfaces;11.3.0.0;AspenTech
Aspen Process Data;11.3.0.0;AspenTech
Aspen Process Explorer;11.3;AspenTech
Aspen SLM Client Tools;2004;AspenTech
Aspen SQLplus;11.3.0.0;AspenTech
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Autodesk DWG TrueView 2015 - English;20.0.210.0;Autodesk
Banc BEDEC 2012;;
Banc BEDEC 2013;;
Banc BEDEC 2014;;
Bit4id - Universal Middleware;1.3.2.3;Bit4id
Bit4id Card Manager Admin 4.0.0.3;4.0.0.3;Bit4id
Broadcom NetXtreme-I Netlink Driver and Management Installer;14.4.6.2;Broadcom Corporation
CambioPIN;;
Centro de dispositivos de Windows Mobile;6.1.6965.0;Microsoft Corporation
Compressor WinRAR;;
CutePDF Writer 3.0;3.0;CutePDF.com
FactoryTalk Diagnostics 2.30 (CPR 9 SR 3);2.30.00.0023;Rockwell Automation, Inc.
FactoryTalk Services Platform 2.30 (CPR 9 SR 3);2.30.00.0023;Rockwell Automation, Inc.
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
Google Earth;7.1.8.3036;Google
Instalable módulo criptográfico DNIe;11.1.0;Cuerpo Nacional de Policía
Java 8 Update 66;8.0.660.18;Oracle Corporation
Java Runtime Environment Packages;;
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Llicència BEDEC 2013;;
Llicència BEDEC 2014;;
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Silverlight;5.1.50906.0;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
Mozilla Firefox 37.0.2 (x86 es-ES);37.0.2;Mozilla
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
OPC Core Components Redistributable;3.00.101;OPC Foundation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Redundancy Module Config Tool;6.2.10.0;
Rockwell Automation Driver Package x64;1.0.3;Rockwell Automation
Rockwell Windows Firewall Configuration Utility 1.00.05;1.00.05.0006;Rockwell Automation, Inc.
RSLinx Classic 2.57.00 CPR 9 SR 3;2.57.00.14 CPR 9 SR 3;Rockwell Automation, Inc.
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
TCQ 2000;;
TightVNC;2.7.10.0;GlavSoft LLC.
Web Components;;
Windows Driver Package - Dirección General de la Policía (UMPass) SmartCard  (03/11/2013 1.0.2.1);03/11/2013 1.0.2.1;Dirección General de la Policía
Yahoo Search Set;;Yahoo Inc.
