Name;Version;Vendor
Adobe Acrobat Reader DC - Español;15.023.20070;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
Cisco WebEx Meetings;;Cisco WebEx LLC
CutePDF Writer 3.0;3.0;Acro Software Inc.
DameWare Development Mirror Driver 64 Uninstall;;
Dell Customer Connect;1.4.15.0;Dell Inc.
DisplayLink Core Software;7.9.1589.0;DisplayLink Corp.
Google Chrome;56.0.2924.87;Google Inc.
Intel(R) Dynamic Platform and Thermal Framework;8.0.10100.24;Intel Corporation
Intel(R) Management Engine Components;10.0.30.1072;Intel Corporation
Intel(R) Processor Graphics;20.19.15.4531;Intel Corporation
Intel(R) Rapid Storage Technology;13.2.0.1016;Intel Corporation
Intel(R) Serial IO;1.1.226.0;Intel Corporation
Intel(R) Update Manager;3.4.1942;Intel Corporation
Intel(R) Virtual Buttons;1.0.0.17;Intel Corporation
Intel(R) WiDi;5.0.32.0;Intel Corporation
Intel(R) Wireless Bluetooth(R);17.1.1433.02;Intel Corporation
Java 8 Update 60;8.0.600.27;Oracle Corporation
McAfee Agent;5.0.2.132;McAfee, Inc.
McAfee VirusScan Enterprise;8.8.06000;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft OneDrive;17.3.6798.0207;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
My Dell;3.5.6426.22;PC-Doctor, Inc.
Navision Hierarchy;1.0.0;IRIS
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
QuickSet64;11.1.30;Dell Inc.
Realtek High Definition Audio Driver;6.0.1.7544;Realtek Semiconductor Corp.
Skype Meetings App;16.2.0.51;Microsoft Corporation
Skype Meetings App;16.2.0.96;Microsoft Corporation
Software Intel® PROSet/Wireless;18.40.0;Intel Corporation
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.13.0054;ST Microelectronics
True Color;6.0.0.6;Entertainment Experience
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
