Name;Version;Vendor
Adobe Flash Player 25 ActiveX;25.0.0.127;Adobe Systems Incorporated
Adobe Reader XI (11.0.08) - Español;11.0.08;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
AlwaysUp Version 9.7;9.7;Core Technologies Consulting, LLC
Archivos auxiliares de instalación de Microsoft SQL Server 2008;10.3.5500.0;Microsoft Corporation
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Broadcom NetXtreme-I Netlink Driver and Management Installer;14.4.6.2;Broadcom Corporation
Compressor WinRAR;;
CutePDF Writer 3.0;3.0;CutePDF.com
Google Chrome;56.0.2924.87;Google Inc.
Instalación de Microsoft SQL Server 2014 (español);12.0.2000.8;Microsoft Corporation
Java(TM) 6 Update 45;6.0.450;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.1;4.5.50938;Microsoft Corporation
Microsoft .NET Framework 4.5.1 (español);4.5.50938;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft ODBC Driver 11 for SQL Server;12.0.2000.8;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft SQL Server 2012 Native Client;11.0.2100.60;Microsoft Corporation
Microsoft SQL Server 2014 (64 bits);;Microsoft Corporation
Microsoft SQL Server 2014 Transact-SQL ScriptDom;12.0.2000.8;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft VSS Writer para SQL Server 2014;12.0.2000.8;Microsoft Corporation
Milestone XProtect Professional VMS Products 2016 R3;10.2.1;Milestone Systems A/S
MSXML 4.0 SP2 Parser and SDK;4.20.9818.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
PuTTY release 0.68 (64-bit);0.68.0.0;Simon Tatham
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
SQL Server Browser para SQL Server 2014;12.0.2000.8;Microsoft Corporation
TeamViewer 11;11.0.66695;TeamViewer
VMware Player;12.5.4;VMware, Inc.
