Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
AMD Catalyst Install Manager;8.0.915.0;Advanced Micro Devices, Inc.
Aspen SQLplus;7.0.0.0;AspenTech
CDBurnerXP;4.5.4.5306;CDBurnerXP
Cisco WebEx Meetings;;Cisco WebEx LLC
DameWare Remote Support;11.2.84.0;SolarWinds
Dell Display Manager;;EnTech Taiwan
Dell SupportAssist;1.3.6855.61;Dell
Dell System Detect;7.11.0.6;Dell
DHTML Editing Component;6.02.0001;Microsoft Corporation
Directivas de Microsoft SQL Server 2008 R2;10.50.1600.1;Microsoft Corporation
Dropbox;26.4.24;Dropbox, Inc.
ExpressProfiler 2.2.5889.29835;2.2.5889.29835;SQL Code Guard Team
FileZilla Client 3.18.0;3.18.0;Tim Kosse
Free Media Converter 2.96;2.96;FreeMediaConverter.org
Free MP4 Video Converter;5.0.69.1127;DVDVideoSoft Ltd.
Garmin MapInstall;4.0.4;Garmin Ltd or its subsidiaries
Garmin USB Drivers;2.3.1.1;Garmin Ltd or its subsidiaries
gBurner Virtual Drive;3.1;Power Software Ltd
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
Google Earth;7.1.8.3036;Google
Google Toolbar for Internet Explorer;7.5.8231.2252;Google Inc.
GPS Track Editor;1.15 (build 141);MapSphere
Greenshot 1.2.8.12;1.2.8.12;Greenshot
HealthCenter;10.4.0026.0049;MicroStrategy Incorporated
Intel(R) Management Engine Components;11.5.0.1020;Intel Corporation
Intel(R) Processor Graphics;10.18.14.4280;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.4.40;Intel Corporation
Java 8 Update 131;8.0.1310.11;Oracle Corporation
Java SE Development Kit 8 Update 45 (64-bit);8.0.450.15;Oracle Corporation
Jet Screenshot v 3.1;3.1;ArcticLine Software
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Malwarebytes versión 3.0.6.1469;3.0.6.1469;Malwarebytes
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
MATLAB Runtime 8.5;8.5;MathWorks
