Name;Version;Vendor
Adeudos SEPA (SEPA Direct Debit) versión 0.15 Beta;0.15 Beta;Chez Soft
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Flash Player 25 PPAPI;25.0.0.171;Adobe Systems Incorporated
Adobe Reader XI  MUI;11.0.00;Adobe Systems Incorporated
Adobe Reader XI (11.0.05) - Español;11.0.05;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Amazon Music;3.9.3.797;Amazon Services LLC
Aspen Cim-IO Interfaces;7.0.0.0;AspenTech
Aspen InfoPlus.21;7.0.0.0;AspenTech
Aspen Process Data;7.0.0.0;AspenTech
Aspen Process Explorer;7.0.0.0;AspenTech
Aspen SLM Client Tools;2004;AspenTech
Aspen SQLplus;7.0.0.0;AspenTech
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Banc BEDEC 2012;;
Banc BEDEC 2013;;
Banc BEDEC 2014;;
BS Online - Gestión de ficheros;3.303;Banco Sabadell
calibre;2.72.0;Kovid Goyal
CambioPIN;;
Cisco WebEx Meetings;;Cisco WebEx LLC
Citrix Online Launcher;1.0.258;Citrix
Compressor WinRAR;;
CutePDF Writer 3.0;3.0;CutePDF.com
Dell Edoc Viewer;1.0.0;Dell Inc
Dropbox;26.4.24;Dropbox, Inc.
Epanet 2.0 vE;2.0;
FREE Word and Excel password recovery Wizard version 2.1.15;2.1.15;FREE Password Recovery Software
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
GoToMeeting 8.5.0.6956;8.5.0.6956;CitrixOnline
GPCN;;Aplicaciones y Proyectos Informáticos S.A
Hardcopy;2014.01.27;www.hardcopy.de
Informativas 11.00;12.02;AEAT
Instalable DNIe;12.0.1;Cuerpo Nacional de Policía
Intel Security True Key;4.16.112.1;Intel Security
Intel(R) Management Engine Components;9.5.13.1706;Intel Corporation
Intel(R) Processor Graphics;9.18.10.3234;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.0.19;Intel Corporation
Java 8 Update 131;8.0.1310.11;Oracle Corporation
Java(TM) SE Development Kit 6 Update 45 (64-bit);1.6.0.450;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Llicència BEDEC 2013;;
Llicència BEDEC 2014;;
Malwarebytes Anti-Malware versión 2.2.1.1043;2.2.1.1043;Malwarebytes
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (Français);4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (Italiano);4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (Português);4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Silverlight;5.1.50906.0;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Módulo de cifrado AES (256 bits);1.1.0.73;Kaspersky Lab UK Ltd
Navision Hierarchy;1.0.0;IRIS
Paquete de controladores de Windows - Google, Inc. (WinUSB) AndroidUsbDeviceClass  (12/06/2010 4.0.0000.00000);12/06/2010 4.0.0000.00000;Google, Inc.
Paquete de controladores de Windows - MediaTek Inc. (usbser) Ports  (01/05/2012 2.0000.0.1);01/05/2012 2.0000.0.1;MediaTek Inc.
Paquete de controladores de Windows - MediaTek Inc. (usbser) Ports  (09/01/2011 2.0.1136.0);09/01/2011 2.0.1136.0;MediaTek Inc.
Paquete de controladores de Windows - MediaTek Inc. (usbser) Ports  (12/24/2011 2.0000.0.0);12/24/2011 2.0000.0.0;MediaTek Inc.
Paquete de controladores de Windows - MediaTek Inc. Net  (07/14/2011 1.1129.00);07/14/2011 1.1129.00;MediaTek Inc.
Paquete de controladores de Windows - Microsoft (WUDFRd) WPD  (02/22/2006 5.2.5326.4762);02/22/2006 5.2.5326.4762;Microsoft
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Realtek High Definition Audio Driver;6.0.1.5987;Realtek Semiconductor Corp.
Renta 2014 1.25;1.25;AEAT
Retenciones 2011;1.00;AEAT
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Shared C Run-time for x64;10.0.0;McAfee
Skype 7.23;7.23.105;Skype Technologies S.A.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Spotify;1.0.51.693.g6ea1e7f6;Spotify AB
SuiteGlobalCorporate;;
TCQ 2000;;
Tempo Millenium;5.15.0000;SoftMachine
Windows Driver Package - Dirección General de la Policía (UMPass) SmartCard  (10/04/2015 1.0.2.4);10/04/2015 1.0.2.4;Dirección General de la Policía
WinSuite32 8.2.0;8.2.0;
Wondershare Video Converter Ultimate(Build 8.8.0.3);8.8.0.3;Wondershare Software
XML Copy Editor 1.2.0.6;1.2.0.6;Gerald Schmidt
