Name;Version;Vendor
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Cim-IO Interfaces;7.0.0.0;AspenTech
Aspen InfoPlus.21;7.0.0.0;AspenTech
Aspen Process Data;7.0.0.0;AspenTech
Aspen Process Explorer;7.0.0.0;AspenTech
Aspen SLM Client Tools;2004;AspenTech
Aspen SQLplus;7.0.0.0;AspenTech
Autodesk DWG TrueView 2015 - English;20.0.210.0;Autodesk
Banc BEDEC 2014;;
Banc BEDEC 2015;;
Brother MFL-Pro Suite DCP-585CW;1.0.1.0;Brother Industries, Ltd.
CCleaner;5.10;Piriform
CubeDesktop 1.3.1;1.3.1;Thinking Minds Building Bytes
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Edoc Viewer;1.0.0;Dell Inc
Google Chrome;58.0.3029.110;Google Inc.
GPCN;;Aplicaciones y Proyectos Informáticos S.A
Hardcopy;2014.01.27;www.hardcopy.de
Instalable DNIe;11.4.0;Cuerpo Nacional de Policía
Intel Security True Key;4.16.112.1;Intel Security
Intel(R) Management Engine Components;9.5.13.1706;Intel Corporation
Intel(R) Processor Graphics;9.18.10.3234;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.4.40;Intel Corporation
Java 8 Update 121;8.0.1210.13;Oracle Corporation
Java 8 Update 91;8.0.910.14;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Llicència BEDEC 2014;;
Llicència BEDEC 2015;;
MADRIX 3.6b;3.6b;inoage GmbH
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.2;4.5.51209;Microsoft Corporation
Microsoft .NET Framework 4.5.2 (español);4.5.51209;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Office SharePoint Designer 2007;12.0.6215.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501;12.0.30501.0;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MSXML 4.0 SP2 Parser and SDK;4.20.9818.0;Microsoft Corporation
Módulo de cifrado AES (256 bits);1.1.0.73;Kaspersky Lab UK Ltd
Navision Hierarchy;1.0.0;IRIS
Paquete de controladores de Windows - MADRIX LUNA driver (06/27/2014 6.0.0514.2);06/27/2014 6.0.0514.2;MADRIX
Paquete de controladores de Windows - MADRIX PLEXUS driver (06/26/2014 6.0.0518.2);06/26/2014 6.0.0518.2;MADRIX
Paquete de controladores de Windows - MADRIX STELLA/NEBULA driver (01/27/2014 6.0.0.0);01/27/2014 6.0.0.0;MADRIX
Paquete de controladores de Windows - MADRIX USB SMPTE driver (06/27/2014 6.0.0518.2);06/27/2014 6.0.0518.2;MADRIX
Paquete de controladores de Windows - MADRIX USBDMX driver (06/26/2014 6.0.0511.2);06/26/2014 6.0.0511.2;MADRIX
RASplus;1.4.4;IDIS
Realtek High Definition Audio Driver;6.0.1.5987;Realtek Semiconductor Corp.
TCQ 2000;;
TeamViewer 12;12.0.72365;TeamViewer
Tempo Millenium;5.15.0000;SoftMachine
VLC media player;2.2.1;VideoLAN
Web Components;;
WibuKey Setup (WibuKey Remove);Version 6.32 of 2015-Jul-21 (Build 1504) (Setup);WIBU-SYSTEMS AG
Windows Driver Package - Dirección General de la Policía (UMPass) SmartCard  (01/22/2015 1.0.2.3);01/22/2015 1.0.2.3;Dirección General de la Policía
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
WinSuite32 8.2.0;8.2.0;
Yahoo Search Set;;Yahoo Inc.
