Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Apple Application Support (32 bits);5.4.1;Apple Inc.
Apple Application Support (64 bits);5.4.1;Apple Inc.
Apple Mobile Device Support;10.3.1.2;Apple Inc.
Apple Software Update;2.3.0.177;Apple Inc.
Asistente para actualización a Windows 10;1.4.9200.17384;Microsoft Corporation
Aspen Calc;12.7.0.0;AspenTech
Aspen Desktop Apps(64bit);12.7.0.0;AspenTech
Aspen IP.21 Browser Graphic Studio;12.7.0.0;AspenTech
Aspen Process Data;12.7.0.0;AspenTech
Aspen Process Explorer;12.7.0.0;AspenTech
Aspen Production Execution Manager;12.7.0.0;AspenTech
Aspen Production Record Manager;12.7.0.0;AspenTech
Aspen SQLplus;12.7.0.0;AspenTech
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
Bonjour;3.1.0.1;Apple Inc.
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Customer Connect;1.4.15.0;Dell Inc.
Dell SupportAssist;1.3.6855.72;Dell
Dell SupportAssistAgent;1.3.0.72;Dell
Dell Update;1.7.1015.0;Dell Inc.
Dell Update - SupportAssist Update Plugin;3.0.0.2840;Dell Inc.
Dropbox;26.4.24;Dropbox, Inc.
FileZilla Client 3.21.0;3.21.0;Tim Kosse
Google Chrome;58.0.3029.110;Google Inc.
HTMLDOC;1.8.2700;Easy Software Products
Intel(R) Dynamic Platform and Thermal Framework;8.0.10100.24;Intel Corporation
Intel(R) Management Engine Components;10.0.30.1072;Intel Corporation
Intel(R) Processor Graphics;20.19.15.4531;Intel Corporation
Intel(R) Rapid Storage Technology;13.2.0.1016;Intel Corporation
Intel(R) Serial IO;1.1.226.0;Intel Corporation
Intel(R) Update Manager;3.4.1942;Intel Corporation
Intel(R) Virtual Buttons;1.0.0.17;Intel Corporation
Intel(R) WiDi;5.0.32.0;Intel Corporation
Intel(R) Wireless Bluetooth(R);17.1.1433.02;Intel Corporation
iTunes;12.6.0.100;Apple Inc.
Java 8 Update 111;8.0.1110.14;Oracle Corporation
Java SE Development Kit 7 Update 45;1.7.0.450;Oracle
Mbox Control Center V1.0 BETA 4.5;1.0;©  2009 Black_64
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft OneDrive;17.3.6799.0327;Microsoft Corporation
Microsoft Silverlight;5.1.50906.0;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
Mozilla Firefox 44.0.2 (x86 es-ES);44.0.2;Mozilla
Mozilla Maintenance Service;44.0.2.5884;Mozilla
MyFreeCodec;;
Navision Hierarchy;1.0.0;IRIS
Notepad++;6.9.2;Notepad++ Team
PACTware 5.0;5.0.2022;PACTware Consortium e.V.
Paquete de controladores de Windows - SEGGER (USBBulk) USB  (10/15/2013 2.6.8.3);10/15/2013 2.6.8.3;SEGGER
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Power Analyze version 2.40;2.40;Fluke Corporation, USA
QuickSet64;11.1.30;Dell Inc.
Realtek High Definition Audio Driver;6.0.1.7544;Realtek Semiconductor Corp.
SAMSUNG USB Driver for Mobile Phones;1.5.51.0;SAMSUNG Electronics Co., Ltd.
SDFormatter;4.0.0;SD Association
Skype 7.13;7.13.101;Skype Technologies S.A.
Software Intel® PROSet/Wireless;18.40.0;Intel Corporation
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.13.0054;ST Microelectronics
TeamViewer 12;12.0.77242;TeamViewer
True Color;6.0.0.6;Entertainment Experience
VEGA-DTM 1.77.1;2.14.0000;VEGA Grieshaber KG
Visual Studio 2005 Tools for Office Second Edition Runtime;;Microsoft Corporation
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
