Name;Version;Vendor
Actualizacion_Enernova_2048_STD;2.048;Ingenova Tecnología
Actualizacion_Enernova_302;3.02;Ingenova Tecnología
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Shockwave Player 11.6;11.6.5.635;Adobe Systems, Inc
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aplicaciones destacadas de Autodesk 2016;2.0.0;Autodesk
Aspen Calc;12.8.0.0;AspenTech
Aspen Desktop Apps(64bit);12.8.0.0;AspenTech
Aspen IP.21 Browser Graphic Studio;12.8.0.0;AspenTech
Aspen Process Data;12.8.0.0;AspenTech
Aspen Process Explorer;12.8.0.0;AspenTech
Aspen Production Execution Manager;12.8.0.0;AspenTech
Aspen Production Record Manager;12.8.0.0;AspenTech
Aspen SQLplus;12.8.0.0;AspenTech
Autodesk App Manager 2016;2.0.0;Autodesk
Autodesk Application Manager;4.0.69.0;Autodesk
Autodesk AutoCAD Performance Feedback Tool 1.2.4;1.2.4.0;Autodesk
Bit4id - Universal Middleware;1.3.2.3;Bit4id
Bit4id Card Manager Admin 4.0.0.4;4.0.0.4;Bit4id
Click and DECiDE BAI - Web Server Edition;10.02.4198;Click & Decide
Compressor WinRAR;;
CutePDF Writer 3.0;3.0;CutePDF.com
DWG TrueView 2013;19.0.55.0;Autodesk
Enernova;1.0527;Ingenova Tecnología
Google Chrome;58.0.3029.110;Google Inc.
HTMLDOC;1.8.2700;Easy Software Products
Importación de SketchUp 2016;2.0.0;Autodesk
Instalación Enernova V52;5.2;Gesnova-Group
Intel Security True Key;4.16.112.1;Intel Security
Intel(R) Processor Graphics;9.17.10.4229;Intel Corporation
Java 8 Update 121 (64-bit);8.0.1210.13;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.2 (español);4.5.51209;Microsoft Corporation
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office 2003 Web Components;12.0.4518.1014;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft SQL Server 2005;;Microsoft Corporation
Microsoft SQL Server Native Client;9.00.4035.00;Microsoft Corporation
Microsoft SQL Server Setup Support Files (English);9.00.3042.00;Microsoft Corporation
Microsoft SQL Server VSS Writer;9.00.3042.00;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.60610;11.0.60610.1;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.40303;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
OPC Core Components Redistributable (x86) 105.1;3.00.10501;OPC Foundation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.40303;Microsoft Corporation
Realtek Ethernet Controller All-In-One Windows Driver;1.12.0019;Realtek
Realtek USB Card Reader;;
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
TeamViewer 12;12.0.75813;TeamViewer
TightVNC;2.7.10.0;GlavSoft LLC.
Visual Studio Tools for the Office system 3.0 Runtime;3.0;Microsoft Corporation
