Name;Version;Vendor
7-Zip 16.04 (x64);16.04;Igor Pavlov
ActiveState Komodo Edit 8.0.2;8.0.2;ActiveState Software Inc.
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Flash Player 25 NPAPI;25.0.0.171;Adobe Systems Incorporated
Adobe Reader XI  MUI;11.0.00;Adobe Systems Incorporated
Adobe Reader XI (11.0.05) - Español;11.0.05;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
AIMP;v4.13.1887, 19.02.2017;AIMP DevTeam
Amazon Kindle;1.19.2.46095;Amazon
AnyBurn;3.5;Power Software Ltd
Apowersoft Online Launcher versión 1.3.5;1.3.5;APOWERSOFT LIMITED
Apple Application Support (32 bits);4.0.3;Apple Inc.
Apple Application Support (64 bits);4.0.3;Apple Inc.
Apple Mobile Device Support;9.0.0.26;Apple Inc.
Apple Software Update;2.1.4.131;Apple Inc.
Aspen Administration Tools(64bit);12.8.0.0;AspenTech
Aspen Audit and Compliance Manager;12.8.0.0;AspenTech
Aspen Calc;12.8.0.0;AspenTech
Aspen Desktop Apps(64bit);12.8.0.0;AspenTech
Aspen InfoPlus.21;12.8.0.0;AspenTech
Aspen IP.21 Browser Graphic Studio;12.8.0.0;AspenTech
Aspen MES Cluster Administrator;12.8.0.0;AspenTech
Aspen Process Data;12.8.0.0;AspenTech
Aspen Process Explorer;12.8.0.0;AspenTech
Aspen Production Execution Manager;12.8.0.0;AspenTech
Aspen Production Record Manager;12.8.0.0;AspenTech
Aspen SQLplus;12.8.0.0;AspenTech
aspenONE Diagnostics;8.8.0.311;AspenTech
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Blue Cat's Chorus VST-x64 4.1;4.1;Blue Cat Audio
Blue Cat's Flanger VST-x64 3.1;3.1;Blue Cat Audio
Blue Cat's Freeware Pack VST-x64 2.1;2.1;Blue Cat Audio
Blue Cat's FreqAnalyst VST-x64 2.1;2.1;Blue Cat Audio
Blue Cat's Gain Suite VST-x64 3.1;3.1;Blue Cat Audio
Blue Cat's Phaser VST-x64 3.1;3.1;Blue Cat Audio
Blue Cat's Triple EQ VST-x64 4.1;4.1;Blue Cat Audio
Bonjour;3.1.0.1;Apple Inc.
CCleaner;5.27;Piriform
CDBurnerXP;4.5.7.6623;CDBurnerXP
CDCover 1.0;1.0;Vivian De Smedt
Compressor WinRAR;;
coverXP (remove only);;
CutePDF Writer 3.0;3.0;CutePDF.com
DameWare Mini Remote Control 9.0;9.0.1.247;SolarWinds
Dell Display Manager;;EnTech Taiwan
Dell Edoc Viewer;1.0.0;Dell Inc
EarSketch version 0.52;0.52;Georgia Institute of Technology
EasyRecovery Professional;6.00.09;Ontrack Data International, Inc.
Entity Framework Designer for Visual Studio 2012 - enu;11.1.30729.00;Microsoft Corporation
Exact Audio Copy 0.95b4;0.95b4;Andre Wiethoff
Filelister 3.5;3.5;True Human Design
FILEminimizer Suite;;balesio AG
Free Audio CD Burner;2.0.38.1019;DVDVideoSoft Ltd.
Free MP3 Cutter Joiner 10.6;10.6;DVDVideoMedia, Inc.
Free MP4 to WAV Converter;1.0;Conversion Helper
Free PDF Compressor;;freepdfcompressor.com
Freemake Video Converter versión 4.1.9;4.1.9;Ellora Assets Corporation
GonVisor 2.24.02;2.24.02;G.A.A.
Google Books Downloader version 2.3;2.3;GBOOKSDOWNLOADER.COM
Google Chrome;58.0.3029.110;Google Inc.
HTMLDOC;1.8.2700;Easy Software Products
IIS 8.0 Express;8.0.1557;Microsoft Corporation
IIS Express Application Compatibility Database for x64;;
IIS Express Application Compatibility Database for x86;;
ImgBurn;2.5.8.0;LIGHTNING UK!
Intel(R) C++ Redistributables on IA-32;15.0.148;Intel Corporation
Intel(R) C++ Redistributables on Intel(R) 64;15.0.148;Intel Corporation
Intel(R) Management Engine Components;9.5.13.1706;Intel Corporation
Intel(R) Processor Graphics;9.18.10.3234;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.0.19;Intel Corporation
iTunes;12.3.0.44;Apple Inc.
Java 7 Update 45;7.0.450;Oracle
Java 8 Update 31;8.0.310;Oracle Corporation
