Name;Version;Vendor
Adobe Flash Player 16 ActiveX;16.0.0.235;Adobe Systems Incorporated
Adobe Reader XI  MUI;11.0.00;Adobe Systems Incorporated
Adobe Reader XI (11.0.10) - Español;11.0.10;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
AMD Catalyst Install Manager;8.0.916.0;Advanced Micro Devices, Inc.
AODocs - Universal File Opener Client;0.10.1;Altirnao
Aspen Calc;11.3.0.0;AspenTech
Aspen Process Data;11.3.0.0;AspenTech
Aspen Process Explorer;11.3;AspenTech
aspenONE Diagnostics;1.2.0.64;AspenTech
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Crystal Reports Basic Runtime for Visual Studio 2008 (x64);10.5.0.0;Business Objects
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Edoc Viewer;1.0.0;Dell Inc
GeoMedia Professional;06.01.02.04;Intergraph Corporation
GeoMedia PublicWorks Manager;06.01.02.03;Intergraph Corporation
GInterAqua;60.04.30;AQUASIS
Google Chrome;58.0.3029.110;Google Inc.
Google Earth;7.1.8.3036;Google
Instalable DNIe;12.0.1;Cuerpo Nacional de Policía
Intel(R) Management Engine Components;9.5.13.1706;Intel Corporation
Intel(R) Processor Graphics;9.18.10.3234;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.4.40;Intel Corporation
Java 8 Update 25;8.0.250;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.2;4.5.51209;Microsoft Corporation
Microsoft .NET Framework 4.5.2 (español);4.5.51209;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.59193;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.50727;11.0.50727.1;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.50727;11.0.50727.1;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Paquet de Idioma Català versió 1.2;1.2;Efinovatic
Realtek High Definition Audio Driver;6.0.1.5987;Realtek Semiconductor Corp.
VLC media player;2.1.5;VideoLAN
Windows Driver Package - Dirección General de la Policía (UMPass) SmartCard  (10/04/2015 1.0.2.4);10/04/2015 1.0.2.4;Dirección General de la Policía
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
