Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 16 ActiveX;16.0.0.235;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
AirDroid 3.4.1.0;3.4.1.0;Sand Studio
Archivos auxiliares de instalación de Microsoft SQL Server 2008;10.1.2731.0;Microsoft Corporation
Aspen Process Data;11.3.0.0;AspenTech
Aspen Process Explorer;11.3;AspenTech
Aspen SQLplus;11.3.0.0;AspenTech
aspenONE Diagnostics;1.2.0.64;AspenTech
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
Bonjour;3.0.0.10;Apple Inc.
Brother MFL-Pro Suite DCP-770CW;1.0.2.0;Brother Industries, Ltd.
Crystal Reports Basic Runtime for Visual Studio 2008 (x64);10.5.0.0;Business Objects
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Display Manager;;EnTech Taiwan
Dell Edoc Viewer;1.0.0;Dell Inc
Dell SupportAssistAgent;1.2.1.31;Dell
Directivas de Microsoft SQL Server 2008 R2;10.50.1600.1;Microsoft Corporation
Dropbox;26.4.24;Dropbox, Inc.
Ez Configuration 18;1.0.1.1;2KOOL4U.com
FileZilla Client 3.11.0.2;3.11.0.2;Tim Kosse
GeoMedia Professional;06.01.02.04;Intergraph Corporation
GeoMedia PublicWorks Manager;06.01.02.03;Intergraph Corporation
GInterAqua;60.04.30;AQUASIS
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
Google Earth;7.1.8.3036;Google
Intel(R) Management Engine Components;9.5.13.1706;Intel Corporation
Intel(R) Processor Graphics;9.18.10.3234;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;2.5.4.40;Intel Corporation
Java 8 Update 31;8.0.310;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Report Viewer Redistributable 2008 SP1;;Microsoft Corporation
Microsoft Report Viewer Redistributable 2008 SP1 Language Pack - ESN;;Microsoft Corporation
Microsoft Silverlight;5.1.50906.0;Microsoft Corporation
Microsoft SQL Server 2008 R2 (64 bits);;Microsoft Corporation
Microsoft SQL Server 2008 R2 Native Client;10.50.1617.0;Microsoft Corporation
Microsoft SQL Server 2008 R2 Setup (English);10.50.1617.0;Microsoft Corporation
Microsoft SQL Server Compact 3.5 SP2 ESN;3.5.8080.0;Microsoft Corporation
Microsoft SQL Server Compact 3.5 SP2 Query Tools ESN;3.5.8080.0;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.59193;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
Microsoft Visual Studio Tools for Applications 2.0 - ENU;9.0.35191;Microsoft Corporation
Microsoft Visual Studio Tools for Applications 2.0 Language Pack - ESN;9.0.35191;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
PSPad editor;4.5.9.2600;Jan Fiala
Pulseway;4.7.0;MMSOFT Design
Realtek High Definition Audio Driver;6.0.1.5987;Realtek Semiconductor Corp.
TeamViewer 12;12.0.77242;TeamViewer
VLC media player;2.1.5;VideoLAN
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
