Name;Version;Vendor
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Reader XI (11.0.19) - Español;11.0.19;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Apple Application Support (32 bits);4.3.2;Apple Inc.
Apple Application Support (64 bits);4.3.2;Apple Inc.
Apple Mobile Device Support;9.3.0.15;Apple Inc.
Apple Software Update;2.2.0.150;Apple Inc.
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Bit4id - Universal Middleware;1.3.1.6;Bit4id
Bit4id Card Manager Admin 4.0.0.0;4.0.0.0;Bit4id
Bonjour;3.1.0.1;Apple Inc.
Citrix Online Launcher;1.0.223;Citrix
Compressor WinRAR;;
CutePDF Writer 3.0;3.0;CutePDF.com
Google Chrome;58.0.3029.110;Google Inc.
GoToMeeting 8.5.0.6956;8.5.0.6956;CitrixOnline
Hardcopy (C:\Program Files (x86)\Hardcopy);2011.04.09;www.hardcopy.de
IrfanView (remove only);4.27;Irfan Skiljan
iTunes;12.4.3.1;Apple Inc.
Java 7 Update 17 (64-bit);7.0.170;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.1 (español);4.5.50938;Microsoft Corporation
Microsoft .NET Framework 4.5.2;4.5.51209;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
Módulo de cifrado AES (256 bits);1.1.0.73;Kaspersky Lab UK Ltd
Navision Hierarchy;1.0.0;IRIS
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
