Name;Version;Vendor
Actualización de Windows XP (KB943729);;Microsoft Corporation
Adobe Flash Player 10 ActiveX;10.0.12.36;Adobe Systems Incorporated
Adobe Reader 9.1 - Español;9.1.0;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
ANIO Service;;
ANIWZCS2 Service;;
Aspen Process Data;7.0.0.0;AspenTech
Aspen Process Explorer;7.0.0.0;AspenTech
Aspen SQLplus;7.0.0.0;AspenTech
Broadcom Management Programs;11.66.01;Broadcom Corporation
Compressor WinRAR;;
CutePDF Writer 2.3;2.3;
D-Link Wireless N DWA-140;;D-Link
Dell Client Configuration Toolkit;1.1;Dell
DWG TrueView 2008;17.1.65.0;
Google Chrome;49.0.2623.112;Google Inc.
Intel(R) Graphics Media Accelerator Driver;;
Java(TM) 6 Update 13;6.0.130;Sun Microsystems, Inc.
K-Lite Codec Pack 2.81 Full;2.81;
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
LiveUpdate 2.0 (Symantec Corporation);2.0.39.0;Symantec Corporation
ManageEngine AssetExplorer Agent;1.0.3;ZOHO Corp
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1;
Microsoft .NET Framework 2.0 Service Pack 2;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 2.0 Service Pack 2 Language Pack - ESN;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2 Language Pack - ESN;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.5 SP1;3.5;Microsoft Corporation
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft Business Solutions-Navision 4.0 SP1;4.0.1.21666;Microsoft Corporation
Microsoft Compression Client Pack 1.0 for Windows XP;1;Microsoft Corporation
Microsoft Office Professional Edition 2003;11.0.5614.0;Microsoft Corporation
Microsoft Office Project Professional 2003;11.0.6707.0;Microsoft Corporation
Microsoft Office Visio Professional 2003;11.0.4301.6360;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MSXML 6.0 Parser (KB927977);6.00.3890.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Paquete de compatibilidad para 2007 Office system;12.0.6021.5000;Microsoft Corporation
Paquete de idioma de Microsoft .NET Framework 3.5 SP1 - esn;3.5;Microsoft Corporation
Paquete de idioma para español de Microsoft .NET Framework 3.0;3.0;Microsoft Corporation
PowerDVD;8.0;Dell
Reproductor de Windows Media 11;;
Roxio Activation Module;1.0;Roxio
Roxio Creator Audio;3.5.0;Roxio
Roxio Creator BDAV Plugin;3.5.0;Roxio
Roxio Creator Copy;3.5.0;Roxio
Roxio Creator Data;3.5.0;Roxio
Roxio Creator DE;3.5.0;Roxio
Roxio Creator Tools;3.5.0;Roxio
Roxio Drag-to-Disc;9.1;Roxio
Roxio Express Labeler 3;3.2.1;Roxio
Roxio Update Manager;6.0.0;Roxio
Security Update for Windows Search 4 - KB963093;;Microsoft Corporation
Sonic CinePlayer Decoder Pack;4.2.0;Sonic Solutions
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Media Format 11 runtime;;
Windows Search 4.0;04.00.6001.503;Microsoft Corporation
