Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
BankID säkerhetsprogram;7.0.0.41;Finansiell ID-Teknik BID AB
CutePDF Writer 3.0;3.0;Acro Software Inc.
DisplayLink Core Software;8.1.848.0;DisplayLink Corp.
Dropbox 20 GB;0.9.0;Dropbox, Inc.
Google Chrome;58.0.3029.81;Google Inc.
Handelsbanken card reader;1.00.0000;Todos Data System AB
Intel(R) Control Center;1.2.1.1008;Intel Corporation
Intel(R) Management Engine Components;9.5.22.1760;Intel Corporation
Intel(R) Processor Graphics;10.18.10.3574;Intel Corporation
Intel(R) Rapid Storage Technology;12.9.0.1001;Intel Corporation
Intel(R) Virtual Buttons;1.0.0.14;Intel Corporation
Intel(R) Wireless Bluetooth(R) 4.0;17.0.1419.02;Intel Corporation
Java 8 Update 121;8.0.1210.13;Oracle Corporation
Juniper Networks Network Connect 7.4.0;7.4.0.33857;Juniper Networks
Juniper Networks, Inc. Setup Client 64-bit Activex Control;2.1.1.1;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client Activex Control;2.1.1.1;Juniper Networks, Inc.
McAfee Agent;5.0.2.132;McAfee, Inc.
McAfee VirusScan Enterprise;8.8.06000;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Mozilla Firefox 38.0.1 (x86 ca);38.0.1;Mozilla
Mozilla Maintenance Service;36.0;Mozilla
My Dell;3.5.6426.22;PC-Doctor, Inc.
Navision Hierarchy;1.0.0;IRIS
Polycom RealPresence Desktop;3.7.0.64517;Polycom, Inc.
Quickset64;11.1.24;Dell Inc.
Realtek High Definition Audio Driver;6.0.1.7312;Realtek Semiconductor Corp.
Skype Click to Call;8.5.0.9167;Microsoft Corporation
Skype 7.18;7.18.111;Skype Technologies S.A.
Software Intel® PROSet/Wireless;17.0.5;Intel Corporation
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.13.0054;ST Microelectronics
