Name;Version;Vendor
Accord ActiveX Chemistry Control 4.0 Runtime;4.0;
Actualización de Windows XP (KB943729);;Microsoft Corporation
Adobe Flash Player 12 ActiveX;12.0.0.70;Adobe Systems Incorporated
Adobe Flash Player 12 Plugin;12.0.0.70;Adobe Systems Incorporated
Adobe Reader XI (11.0.06) - Español;11.0.06;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Broadcom Gigabit Integrated Controller;10.50.03;Broadcom Corporation
Brother MFL-Pro Suite DCP-J315W;2.0.0.0;Brother Industries, Ltd.
Citrix Online Launcher;1.0.223;Citrix
Compressor WinRAR;;
CutePDF Writer 3.0;3.0;CutePDF.com
Google Chrome;49.0.2623.112;Google Inc.
Intel(R) Graphics Media Accelerator Driver;;Intel Corporation
Java(TM) 6 Update 45;6.0.450;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Malwarebytes Anti-Malware versión 2.2.1.1043;2.2.1.1043;Malwarebytes
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1;
Microsoft .NET Framework 1.1 Spanish Language Pack;1.1.4322;Microsoft
Microsoft .NET Framework 2.0 Service Pack 2;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 2.0 Service Pack 2 Language Pack - ESN;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2 Language Pack - ESN;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.5 SP1;3.5;Microsoft Corporation
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft Compression Client Pack 1.0 for Windows XP;1;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.56336;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Nautilus 8.1;8.1;
Navision Hierarchy;1.0.0;IRIS
Oracle Data Provider for .NET Help;10.2.020;Oracle Corporation
Paquete de idioma de Microsoft .NET Framework 3.5 SP1 - esn;3.5;Microsoft Corporation
Paquete de idioma de Microsoft .NET Framework 4 Client Profile ESN;4.0.30319;Microsoft Corporation
Paquete de proveedor base de servicios de cifrado para tarjetas inteligentes de Microsoft;;Microsoft Corporation
Reproductor de Windows Media 11;;
Secure Print@Home;3.24.2552.0;Valassis
Security Update for Windows Search 4 - KB963093;;Microsoft Corporation
SoundMAX;5.10.01.7265;Analog Devices
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Management Framework Core;;Microsoft Corporation
Windows Media Format 11 runtime;;
