Name;Version;Vendor
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Flash Player 19 ActiveX;19.0.0.245;Adobe Systems Incorporated
Adobe Reader 64-bit fixes;;Leo Davidson / Pretentious Name
Adobe Reader XI  MUI;11.0.00;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Apple Application Support (32 bits);4.3.1;Apple Inc.
Apple Application Support (64 bits);4.3.1;Apple Inc.
Apple Mobile Device Support;9.3.0.15;Apple Inc.
Apple Software Update;2.2.0.150;Apple Inc.
Bonjour;3.1.0.1;Apple Inc.
Brother MFL-Pro Suite DCP-J4110DW;2.0.0.0;Brother Industries, Ltd.
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Edoc Viewer;1.0.0;Dell Inc
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
Intel(R) Management Engine Components;11.0.0.1167;Intel Corporation
Intel(R) Processor Graphics;10.18.15.4279;Intel Corporation
Intel(R) Rapid Storage Technology;14.8.1.1043;Intel Corporation
Intel(R) USB 3.0 eXtensible Host Controller Driver;4.0.2.42;Intel Corporation
iTunes;12.4.1.6;Apple Inc.
Java 8 Update 91;8.0.910.15;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visio Professional 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Realtek Audio COM Components;1.0.2;Realtek Semiconductor Corp.
Realtek High Definition Audio Driver;6.0.1.6076;Realtek Semiconductor Corp.
Spotify;1.0.54.1079.g3809528e;Spotify AB
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
