Name;Version;Vendor
Adobe Acrobat Reader DC - Español;15.023.20070;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Aspen Calc;12.8.0.0;AspenTech
Aspen Desktop Apps(64bit);12.8.0.0;AspenTech
Aspen IP.21 Browser Graphic Studio;12.8.0.0;AspenTech
Aspen Process Data;12.8.0.0;AspenTech
Aspen Process Explorer;12.8.0.0;AspenTech
Aspen Production Execution Manager;12.8.0.0;AspenTech
Aspen Production Record Manager;12.8.0.0;AspenTech
Aspen SQLplus;12.8.0.0;AspenTech
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Cisco WebEx Meetings;;Cisco WebEx LLC
CutePDF Writer 3.0;3.0;Acro Software Inc.
Dell Product Registration;2.42.0012;Aviata Inc.
Dropbox 20 GB;0.9.0;Dropbox, Inc.
Garmin Express;5.3.1.0;Garmin Ltd or its subsidiaries
Google Chrome;57.0.2987.133;Google Inc.
HTMLDOC;1.8.2700;Easy Software Products
Intel(R) Control Center;1.2.1.1008;Intel Corporation
Intel(R) Management Engine Components;9.5.22.1760;Intel Corporation
Intel(R) Processor Graphics;10.18.10.3574;Intel Corporation
Intel(R) Rapid Storage Technology;12.9.0.1001;Intel Corporation
Intel(R) Virtual Buttons;1.0.0.14;Intel Corporation
Intel(R) Wireless Bluetooth(R) 4.0;17.0.1419.02;Intel Corporation
Java 8 Update 111;8.0.1110.14;Oracle Corporation
Juniper Networks Network Connect 7.4.0;7.4.0.33857;Juniper Networks
Juniper Networks, Inc. Setup Client;7.4.13.52059;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client 64-bit Activex Control;2.1.1.1;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client Activex Control;2.1.1.1;Juniper Networks, Inc.
McAfee Agent;5.0.1.516;McAfee, Inc.
McAfee VirusScan Enterprise;8.8.06000;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.40303;Microsoft Corporation
Mozilla Firefox 49.0.2 (x86 es-ES);49.0.2;Mozilla
Mozilla Maintenance Service;49.0.2;Mozilla
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
My Dell;3.5.6426.22;PC-Doctor, Inc.
Navision Hierarchy;1.0.0;IRIS
OPC Core Components Redistributable (x86) 105.1;3.00.10501;OPC Foundation
Paquete de controladores de Windows - Dynastream Innovations, Inc. ANT LibUSB Drivers (04/11/2012 1.2.40.201);04/11/2012 1.2.40.201;Dynastream Innovations, Inc.
Paquete de controladores de Windows - Silicon Labs Software (DSI_SiUSBXp_3_1) USB  (02/06/2007 3.1);02/06/2007 3.1;Silicon Labs Software
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.40303;Microsoft Corporation
Quickset64;11.1.24;Dell Inc.
Realtek High Definition Audio Driver;6.0.1.7312;Realtek Semiconductor Corp.
Software Intel® PROSet/Wireless;17.0.5;Intel Corporation
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.13.0054;ST Microelectronics
Visual Studio Tools for the Office system 3.0 Runtime;3.0;Microsoft Corporation
Vodafone Wi-Fi;2.0.9.48121;Vodafone
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
