Name;Version;Vendor
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.5.5;Adobe Systems
Adobe AIR;3.7.0.2090;Adobe Systems Incorporated
Adobe Download Assistant;1.2.6;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Reader XI (11.0.08) - Español;11.0.08;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Amazon Kindle;1.15.0.43061;Amazon
Apple Application Support (32 bits);5.5;Apple Inc.
Apple Application Support (64 bits);5.5;Apple Inc.
Apple Mobile Device Support;10.3.2.3;Apple Inc.
Apple Software Update;2.3.0.177;Apple Inc.
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Bit4id - Universal Middleware;1.3.2.3;Bit4id
Bit4id Card Manager Admin 4.0.0.3;4.0.0.3;Bit4id
Bonjour;3.1.0.1;Apple Inc.
Brother MFL-Pro Suite DCP-J4110DW;2.0.0.0;Brother Industries, Ltd.
Capture NX-D;1.4.0;Nikon Corporation
Compressor WinRAR;;
DWG TrueView 2013;19.0.55.0;Autodesk
Fitbit Connect;2.0.1.6742;Fitbit Inc.
Google Chrome;58.0.3029.110;Google Inc.
Google Drive;2.34.5075.1619;Google, Inc.
Google Toolbar for Internet Explorer;7.5.8231.2252;Google Inc.
Hardcopy;2012.12.11;www.hardcopy.de
iCloud;6.2.2.39;Apple Inc.
Intel(R) Processor Graphics;9.17.10.2867;Intel Corporation
iTunes;12.6.1.25;Apple Inc.
Java 8 Update 40;8.0.400;Oracle Corporation
Java(TM) SE Development Kit 6 Update 45 (64-bit);1.6.0.450;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Malwarebytes Anti-Malware versión 1.75.0.1300;1.75.0.1300;Malwarebytes Corporation
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.1.516;McAfee, Inc.
McAfee Security Scan Plus;3.8.150.1;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.1;4.5.50938;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable (x64);8.0.61000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Nikon Message Center 2;2.3.0;Nikon Corporation
Paquete de controladores de Windows - Dirección General de la Policía SmartCard  (10/01/2011 1.0.1.0);10/01/2011 1.0.1.0;Dirección General de la Policía
Picasa 3;3.9.140.239;Google, Inc.
Picture Control Utility 2;2.2.0;Nikon Corporation
Picture Control Utility x64;1.5.1;Nikon
PrimoPDF -- brought to you by Nitro PDF Software;5;Nitro PDF Software
QuickTime 7;7.79.80.95;Apple Inc.
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Spotify;1.0.49.125.g72ee7853;Spotify AB
