Name;Version;Vendor
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 NPAPI;25.0.0.171;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Calc;12.8.0.0;AspenTech
Aspen Desktop Apps(64bit);12.8.0.0;AspenTech
Aspen IP.21 Browser Graphic Studio;12.8.0.0;AspenTech
Aspen Process Data;12.8.0.0;AspenTech
Aspen Process Explorer;12.8.0.0;AspenTech
Aspen Production Execution Manager;12.8.0.0;AspenTech
Aspen Production Record Manager;12.8.0.0;AspenTech
Aspen SQLplus;12.8.0.0;AspenTech
Autodesk DWG TrueView 2016 - English;20.1.49.0;Autodesk
Brother MFL-Pro Suite DCP-750CW;1.0.3.0;Brother Industries, Ltd.
CLIQ Remote PD Network Provider;1.0.4;ASSA ABLOY
Conexant HD Audio;1.0.54.0;Conexant
CutePDF Writer 3.0;3.0;Acro Software Inc.
FactoryTalk Activation Manager 3.60.00 (CPR 9 SR 6);3.60.00;Rockwell Automation, Inc.
FactoryTalk Diagnostics 2.60.00 (CPR 9 SR 6);2.60.00;Rockwell Automation, Inc.
FactoryTalk Services Platform 2.60.00 (CPR 9 SR 6);2.60.00;Rockwell Automation, Inc.
Google Chrome;58.0.3029.110;Google Inc.
HTMLDOC;1.8.2700;Easy Software Products
Intel(R) Processor Graphics;10.18.10.4176;Intel Corporation
Java 8 Update 111;8.0.1110.14;Oracle Corporation
Java 8 Update 111 (64-bit);8.0.1110.14;Oracle Corporation
Java SE Development Kit 8 Update 77 (64-bit);8.0.770.3;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.2;4.5.51209;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Silverlight;5.1.50906.0;Microsoft Corporation
Microsoft SQL Server Compact 4.0 x64 ENU;4.0.8482.1;Microsoft Corporation
Microsoft Visio Professional 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030;11.0.61030.0;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005;12.0.21005.1;Microsoft Corporation
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501;12.0.30501.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x64);10.0.50903;Microsoft Corporation
MicroStrategy Office;9.4.1180.0046;MicroStrategy Incorporated
Mozilla Firefox 53.0 (x86 es-ES);53.0;Mozilla
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
OPC Core Components Redistributable (x86) 105.1;3.00.10501;OPC Foundation
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x64) - ESN;10.0.50903;Microsoft Corporation
Realtek Ethernet Controller All-In-One Windows Driver;1.12.0019;Realtek
Rockwell Automation Driver Package x64;1.1.11;Rockwell Automation.
Rockwell Windows Firewall Configuration Utility 1.00.06;1.00.06.0004;Rockwell Automation, Inc.
RSLinx Classic 3.60.00 CPR 9 SR 6;3.60.00 CPR 9 SR 6;Rockwell Automation, Inc.
SQLite ODBC Driver for Win64 (remove only);;
Visual Studio Tools for the Office system 3.0 Runtime;3.0;Microsoft Corporation
WinRAR 5.10 (64-bit);5.10.0;win.rar GmbH
