Name;Version;Vendor
Accord ActiveX Chemistry Control 4.0 Runtime;4.0;
Actualización de Windows XP (KB943729);;Microsoft Corporation
Adobe Flash Player 10 ActiveX;10.0.45.2;Adobe Systems Incorporated
Adobe Reader 9.4.2 - Español;9.4.2;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Process Data;7.0.0.0;AspenTech
Aspen Process Explorer;7.0.0.0;AspenTech
Aspen SQLplus;7.0.0.0;AspenTech
Broadcom NetXtreme-I Netlink Driver and Management Installer;12.25.02;Broadcom Corporation
Brother MFL-Pro Suite;1.00;Brother Industries, Ltd.
CDBurnerXP;4.3.7.2423;CDBurnerXP
Compressor WinRAR;;
CutePDF Writer 2.3;2.3;
Dell ControlPoint Security Manager;1.6.326.57;Dell Inc.
Dell Security Device Driver Pack;1.3.039;Dell Inc.
DWG TrueView 2008;17.1.65.0;
Google Chrome;49.0.2623.112;Google Inc.
Hardcopy;;
Instalador Param;1.0.0;SICE
Intel(R) Graphics Media Accelerator Driver;;Intel Corporation
Java(TM) 6 Update 22;6.0.220;Sun Microsystems, Inc.
K-Lite Codec Pack 2.81 Full;2.81;
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1;
Microsoft .NET Framework 1.1 Spanish Language Pack;1.1.4322;Microsoft
Microsoft .NET Framework 2.0 Service Pack 2;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 2.0 Service Pack 2 Language Pack - ESN;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2 Language Pack - ESN;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.5 SP1;3.5;Microsoft Corporation
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft Compression Client Pack 1.0 for Windows XP;1;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
Microsoft Visio Professional 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visual C++ 2005 ATL Update kb973923 - x86 8.0.50727.4053;8.0.50727.4053;Microsoft Corporation
Microsoft Visual C++ 2005 Redistributable;8.0.61001;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
MSXML 4.0 SP3 Parser (KB973685);4.30.2107.0;Microsoft Corporation
MSXML 6.0 Parser (KB927977);6.00.3890.0;Microsoft Corporation
Nautilus 8.1;8.1;
Navision Hierarchy;1.0.0;IRIS
Oracle Data Provider for .NET Help;10.1.010;Oracle Corporation
PaperPort;9.02.0827;ScanSoft, Inc.
Paquete de controladores de Windows - Dell Inc. PBADRV System  (01/07/2008 1.0.1.5);01/07/2008 1.0.1.5;Dell Inc.
Paquete de idioma de Microsoft .NET Framework 3.5 SP1 - esn;3.5;Microsoft Corporation
Paquete de proveedor base de servicios de cifrado para tarjetas inteligentes de Microsoft;;Microsoft Corporation
PowerDVD DX;8.2.5024;Dell Corp.
Realtek High Definition Audio Driver;;Realtek Semiconductor Corp.
Reproductor de Windows Media 11;;
Revisión para Windows XP (KB969084);3;Microsoft Corporation
Security Update for Windows Search 4 - KB963093;;Microsoft Corporation
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Sybase InfoMaker 10.0;10.0.0.4510;Sybase
VLC media player 1.1.4;1.1.4;VideoLAN
Windows Driver Package - STMicroelectronics (stmtpm) System  (05/24/2007 1.00.04.15);05/24/2007 1.00.04.15;STMicroelectronics
Windows Genuine Advantage Validation Tool (KB892130);;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Management Framework Core;;Microsoft Corporation
Windows Media Format 11 runtime;;
