Name;Version;Vendor
Abismo;;
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Reader XI (11.0.02) - Español;11.0.02;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Brother MFL-Pro Suite DCP-585CW;1.0.1.0;Brother Industries, Ltd.
Citrix Online Launcher;1.0.223;Citrix
Compressor WinRAR;;
DWG TrueView 2013;19.0.55.0;Autodesk
Google Chrome;58.0.3029.110;Google Inc.
GoToMeeting 8.5.0.6956;8.5.0.6956;CitrixOnline
Hardcopy (C:\Program Files (x86)\Hardcopy);2011.04.09;www.hardcopy.de
Intel(R) Processor Graphics;9.17.10.2932;Intel Corporation
Java 8 Update 73;8.0.730.2;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft SQL Server 2012 Native Client;11.0.2100.60;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
PrimoPDF -- brought to you by Nitro PDF Software;5;Nitro PDF Software
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
VMware Player;12.1.1;VMware, Inc.
