Name;Version;Vendor
Adobe Reader XI (11.0.19) - Español;11.0.19;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Process Data;11.3.0.0;AspenTech
Aspen Process Explorer;11.3;AspenTech
Aspen SQLplus;11.3.0.0;AspenTech
aspenONE Diagnostics;1.2.0.64;AspenTech
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
CutePDF Writer 3.0;3.0;Acro Software Inc.
DisplayLink Core Software;7.7.60366.0;DisplayLink Corp.
Dropbox 20 GB;0.9.0;Dropbox, Inc.
Google Chrome;56.0.2924.87;Google Inc.
Google Drive;1.32.4066.7445;Google, Inc.
Google Talk Plugin;5.41.3.0;Google
Hardcopy;2014.01.27;www.hardcopy.de
Intel(R) Control Center;1.2.1.1008;Intel Corporation
Intel(R) Management Engine Components;9.5.22.1760;Intel Corporation
Intel(R) Processor Graphics;10.18.10.3574;Intel Corporation
Intel(R) Rapid Storage Technology;12.9.0.1001;Intel Corporation
Intel(R) Virtual Buttons;1.0.0.14;Intel Corporation
Intel(R) Wireless Bluetooth(R) 4.0;17.0.1419.02;Intel Corporation
Java 8 Update 71;8.0.710.15;Oracle Corporation
Juniper Networks Network Connect 7.4.0;7.4.0.33857;Juniper Networks
Juniper Networks, Inc. Setup Client;7.4.13.52059;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client 64-bit Activex Control;2.1.1.1;Juniper Networks, Inc.
Juniper Networks, Inc. Setup Client Activex Control;2.1.1.1;Juniper Networks, Inc.
McAfee Agent;5.0.2.132;McAfee, Inc.
McAfee VirusScan Enterprise;8.8.06000;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visio Professional 2010;14.0.6029.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
My Dell;3.5.6426.22;PC-Doctor, Inc.
Navision Hierarchy;1.0.0;IRIS
Quickset64;11.1.24;Dell Inc.
Realtek High Definition Audio Driver;6.0.1.7312;Realtek Semiconductor Corp.
Software Intel® PROSet/Wireless;17.0.5;Intel Corporation
ST Microelectronics 3 Axis Digital Accelerometer Solution;4.13.0054;ST Microelectronics
VMware Horizon Client;3.5.2.30397;VMware, Inc.
WinZip 20.5;20.5.12118;WinZip Computing, S.L.
