Name;Version;Vendor
Adobe Acrobat 9 Pro - Italiano, Español, Nederlands, Português;9.0.0;Adobe Systems
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Autodesk DWG TrueView 2014;19.1.18.0;Autodesk
Brother MFL-Pro Suite DCP-770CW;1.0.2.0;Brother Industries, Ltd.
CambioPIN;;
CDBurnerXP;4.5.7.6521;CDBurnerXP
Citrix Online Launcher;1.0.223;Citrix
Compressor WinRAR;;
Coupon Printer;2.2.1.0;Coupons.com Inc.
CutePDF Writer 3.0;3.0;CutePDF.com
Fotosizer 1.35;1.35;Fotosizer.com
Google Chrome;58.0.3029.110;Google Inc.
GoToMeeting 8.5.0.6956;8.5.0.6956;CitrixOnline
Hardcopy;2014.01.27;www.hardcopy.de
Intel(R) Processor Graphics;9.17.10.2932;Intel Corporation
Java 7 Update 17 (64-bit);7.0.170;Oracle
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
Logitech SetPoint 6.67;6.67.83;Logitech
Malwarebytes Anti-Malware versión 2.2.0.1024;2.2.0.1024;Malwarebytes
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.5.2;4.5.51209;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visio Premium 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
Safelayer formSign;;
SafeSign;3.0.40;A.E.T. Europe B.V.
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Watermark Image software version 1.9.9.4;1.9.9.4;
