Name;Version;Vendor
Actualización de Windows XP (KB943729);;Microsoft Corporation
Adobe Flash Player 11 Plugin;11.9.900.152;Adobe Systems Incorporated
Adobe Reader X (10.1.0) - Español;10.1.0;Adobe Systems Incorporated
Adobe SVG Viewer 3.0;3.0;
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Analizador de MSXML 6.0;6.10.1129.0;Microsoft Corporation
Broadcom Advanced Control Suite;8.20.01;Broadcom Corporation
Canon Camera Access Library;8.0.0.21;Canon
Canon Camera Support Core Library;7.3.0.4;Canon
Canon Internet Library for ZoomBrowser EX;1.4.0;Canon Inc.
Cliente de Windows Rights Management con Service Pack 2;5.2.70;Microsoft
Compressor WinRAR;;
CutePDF Writer 2.3;2.3;
Dell Client Manager Agent;2.1.1074;Altiris Inc.
Desinstalar software de Dell;;Dell, Inc.
DWG TrueView 2008;17.1.65.0;
Google Chrome;49.0.2623.112;Google Inc.
Google Earth;4.1.7087.5048;Google
Intel(R) Graphics Media Accelerator Driver;6.14.10.4410;
Java 2 Runtime Environment, SE v1.4.2_03;1.4.2_03;Sun Microsystems, Inc.
Java(TM) 6 Update 2;1.6.0.20;Sun Microsystems, Inc.
Java(TM) 6 Update 23;6.0.230;Sun Microsystems, Inc.
Java(TM) SE Runtime Environment 6 Update 1;1.6.0.10;Sun Microsystems, Inc.
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
LiveUpdate 2.0 (Symantec Corporation);2.0.39.0;Symantec Corporation
Lotus Notes 6.5 es;6.50.3261;IBM
ManageEngine AssetExplorer Agent;1.0.3;ZOHO Corp
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1;
Microsoft .NET Framework 1.1 Spanish Language Pack;1.1.4322;Microsoft
Microsoft .NET Framework 2.0 Service Pack 2;2.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.0 Service Pack 2;3.2.30729;Microsoft Corporation
Microsoft .NET Framework 3.5 SP1;3.5;Microsoft Corporation
Microsoft .NET Framework 4 Client Profile;4.0.30319;Microsoft Corporation
Microsoft .NET Framework 4 Extended;4.0.30319;Microsoft Corporation
Microsoft ActiveSync 4.0;4.2.4875.0;Microsoft Corporation
Microsoft Compression Client Pack 1.0 for Windows XP;1;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.4763.1000;Microsoft Corporation
Microsoft Office Project Professional 2003;11.0.5614.0;Microsoft Corporation
Microsoft Office Visio Professional 2003;11.0.3216.5614;Microsoft Corporation
Microsoft User-Mode Driver Framework Feature Pack 1.0;1.0;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.30319;10.0.30319;Microsoft Corporation
MSXML 4.0 SP2 (KB927978);4.20.9841.0;Microsoft Corporation
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Navision Hierarchy;1.0.0;IRIS
OMCI;7.5.0.630;Dell Inc.
Paquete de idioma de Microsoft .NET Framework 2.0 - ESN;2.0;Microsoft Corporation
Paquete de proveedor base de servicios de cifrado para tarjetas inteligentes de Microsoft;;Microsoft Corporation
PowerDVD;;
Proveedor OLEDB de Microsoft SQL Server 2005 Analysis Services 9.0;9.00.3042.00;Microsoft Corporation
Reproductor de Windows Media 11;;
SP2 con compatibilidad hacia atrás con cliente de Windows Rights Management;5.2.70;Microsoft
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
Windows Installer 3.1 (KB893803);3.1;Microsoft Corporation
Windows Internet Explorer 8;20090308.140743;Microsoft Corporation
Windows Media Format 11 runtime;;
Windows XP Service Pack 3;20080414.031514;Microsoft Corporation
WinZip;8.1  (4331);WinZip Computing, Inc.
