Name;Version;Vendor
AB Utilities (Ethernet);1.0.0.7;AB Utilities (Ethernet)
Adobe Acrobat Reader DC - Español;17.009.20044;Adobe Systems Incorporated
Adobe Flash Player 25 ActiveX;25.0.0.171;Adobe Systems Incorporated
Adobe Flash Player 25 NPAPI;25.0.0.171;Adobe Systems Incorporated
Agente de Red de Kaspersky Security Center 10;10.3.407;AO Kaspersky Lab
Aspen Cim-IO Interfaces;7.0.0.0;AspenTech
Aspen InfoPlus.21;7.0.0.0;AspenTech
Aspen Process Data;7.0.0.0;AspenTech
Aspen Process Explorer;7.0.0.0;AspenTech
Aspen SLM Client Tools;2004;AspenTech
Aspen SQLplus;7.0.0.0;AspenTech
AVI ReComp 1.5.5;1.5.5;Mateusz Gola (aka Prozac)
AviSynth 2.5;2.5;
BitKinex;3.2.3;Barad-Dur, LLC.
CDBurnerXP;4.5.2.4214;CDBurnerXP
coverXP (remove only);;
DameWare Mini Remote Control 9.0;9.0.1.247;SolarWinds
DameWare Remote Support;11.2.84.0;SolarWinds
Defraggler;2.15;Piriform
DVD Shrink 3.2;3.2;DVD Shrink
DVDFab Platinum 3.0.3.5;3.0.3.5;Fengtao Software Inc.
DWG TrueView 2011;18.1.49.0;Autodesk
Exact Audio Copy 1.0beta3;1.0beta3;Andre Wiethoff
ExplotacioAlarmesATLL;1.0.0.4;ATLL
Free Mp3 Wma Converter V 2.2;2.2.0.0;Koyote Soft
Freemake Video Converter versión 4.0.3;4.0.3;Ellora Assets Corporation
GIMP 2.8.2;2.8.2;The GIMP Team
GonVisor 2.24.02;2.24.02;G.A.A.
Google Chrome;0.0;Google Inc.
Google Chrome;37.0.2062.124;Google Inc.
Instalador Param;1.0.0;SICE
Intel(R) Graphics Media Accelerator Driver;8.15.10.1930;Intel Corporation
Intel(R) TV Wizard;;Intel Corporation
Java 8 Update 111;8.0.1110.14;Oracle Corporation
Kaspersky Endpoint Security 10 para Windows;10.2.5.3201;Kaspersky Lab
KeePass Password Safe 2.17;2.17;Dominik Reichl
Magic DVD Ripper V6.1.0;6.1.0;Magic DVD Software, Inc.
Malwarebytes Anti-Malware versión 2.2.1.1043;2.2.1.1043;Malwarebytes
ManageEngine Desktop Central 9 - Agent;9.0.132.W;ZohoCorp
McAfee Agent;5.0.2.132;McAfee, Inc.
Microsoft .NET Framework 1.1;1.1.4322;Microsoft
Microsoft .NET Framework 4.6.1;4.6.01055;Microsoft Corporation
Microsoft .NET Framework 4.6.1 (español);4.6.01055;Microsoft Corporation
Microsoft Dynamics NAV 2009 Classic;6.0.32012.0;Microsoft Corporation
Microsoft Dynamics NAV 2009 R2;6.0.32012.0;Microsoft Corporation
Microsoft Office Professional Plus 2010;14.0.7015.1000;Microsoft Corporation
Microsoft Silverlight;5.1.50906.0;Microsoft Corporation
Microsoft SQL Server 2005;;Microsoft Corporation
Microsoft SQL Server Management Studio Express;9.00.2047.00;Microsoft Corporation
Microsoft SQL Server Native Client;9.00.5000.00;Microsoft Corporation
Microsoft SQL Server Setup Support Files (English);9.00.5000.00;Microsoft Corporation
Microsoft SQL Server VSS Writer;9.00.5000.00;Microsoft Corporation
Microsoft Sync Framework 2.0 Core Components (x86) ENU;2.0.1578.0;Microsoft Corporation
Microsoft Sync Framework 2.0 Provider Services (x86) ENU;2.0.1578.0;Microsoft Corporation
Microsoft Visual Basic Power Packs 3.0;9.0.30214;Microsoft
Microsoft Visual Basic PowerPacks 10.0;10.0.30319;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022;9.0.21022;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17;9.0.30729;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148;9.0.30729.4148;Microsoft Corporation
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161;9.0.30729.6161;Microsoft Corporation
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219;10.0.40219;Microsoft Corporation
Microsoft Visual J# 2.0 Redistributable Package - SE;2.0;Microsoft Corporation
Microsoft Visual Studio 2010 Tools for Office Runtime (x86);10.0.50903;Microsoft Corporation
Mozilla Firefox 46.0 (x86 es-ES);46.0;Mozilla
Mozilla Maintenance Service;46.0;Mozilla
MSXML 4.0 SP2 (KB954430);4.20.9870.0;Microsoft Corporation
MSXML 4.0 SP2 (KB973688);4.20.9876.0;Microsoft Corporation
Nmap 5.51;5.51;
Notepad++;5.9.5;
Paquete de idioma de Microsoft Visual Studio 2010 Tools para Office Runtime (x86) - ESN;10.0.50903;Microsoft Corporation
PSPad editor;;Jan Fiala
Spanish Module for Microsoft Dynamics NAV Classic Client;6.0.32012.0;Microsoft Corporation
SumatraPDF;2.4;Krzysztof Kowalczyk
SyncToy 2.1 (x86);2.1.0;Microsoft
TeamViewer 10;10.0.47484;TeamViewer
UaExpert 1.2.2;1.2.2;UnifiedAutomation
Video Converter Packages;;
VLC media player 1.1.11;1.1.11;VideoLAN
VMware vSphere Client 4.1;4.1.0.14766;VMware, Inc.
VMware vSphere Client 5.0;5.0.0.16964;VMware, Inc.
VMware vSphere Client 5.5;5.5.0.5274;VMware, Inc.
VobSub 2.23;2.23;Gabest
Windows Movie Maker 2.6;2.6.4037.0;Microsoft Corporation
WinRAR 5.31 (32-bit);5.31.0;win.rar GmbH
Xvid Video Codec;1.3.2;Xvid Team
ZScreen 4.9.0.3033;4.9.0.3033;ZScreen
